Importance,Level,Job Zone,Code,Occupation
58,49,2,47-3016.00,Helpers--Roofers
58,42,4,17-1021.00,Cartographers and Photogrammetrists
58,40,2,47-2231.00,Solar Photovoltaic Installers
57,49,2,49-9095.00,Manufactured Building and Mobile Home Installers
57,47,3,51-2041.00,Structural Metal Fabricators and Fitters
56,60,4,15-1241.00,Computer Network Architects
56,56,4,15-1299.08,Computer Systems Engineers/Architects
56,56,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
56,56,2,47-2044.00,Tile and Stone Setters
56,51,2,47-5013.00,"Service Unit Operators, Oil and Gas"
56,49,3,49-9071.00,"Maintenance and Repair Workers, General"
56,49,3,47-2022.00,Stonemasons
56,46,2,49-9099.01,Geothermal Technicians
55,65,4,17-2161.00,Nuclear Engineers
55,60,4,17-2131.00,Materials Engineers
55,50,3,17-3027.01,Automotive Engineering Technicians
54,58,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
54,57,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
54,57,4,17-2072.01,Radio Frequency Identification Device Specialists
54,55,3,17-3029.08,Photonics Technicians
54,53,2,47-5081.00,Helpers--Extraction Workers
54,48,5,19-1029.04,Biologists
54,44,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
54,43,3,49-9041.00,Industrial Machinery Mechanics
53,60,5,19-1021.00,Biochemists and Biophysicists
53,56,3,11-3051.06,Hydroelectric Production Managers
53,50,2,49-9096.00,Riggers
53,46,4,19-1031.00,Conservation Scientists
53,42,3,47-2111.00,Electricians
52,54,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
52,54,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
52,53,3,49-9062.00,Medical Equipment Repairers
52,49,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
52,49,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
52,48,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
52,45,2,47-2081.00,Drywall and Ceiling Tile Installers
52,44,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
51,57,4,11-9121.02,Water Resource Specialists
51,55,4,17-1022.01,Geodetic Surveyors
51,52,3,11-3051.02,Geothermal Production Managers
51,47,2,47-4099.03,Weatherization Installers and Technicians
51,46,3,51-9161.00,Computer Numerically Controlled Tool Operators
51,46,3,29-1124.00,Radiation Therapists
51,45,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
51,45,4,27-2012.05,Media Technical Directors/Managers
51,43,5,29-2091.00,Orthotists and Prosthetists
51,37,2,47-2053.00,Terrazzo Workers and Finishers
51,36,2,51-9194.00,Etchers and Engravers
50,50,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
50,48,3,31-9092.00,Medical Assistants
50,46,3,45-4011.00,Forest and Conservation Workers
50,46,3,41-4011.07,Solar Sales Representatives and Assessors
50,44,2,51-2022.00,Electrical and Electronic Equipment Assemblers
50,44,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
50,41,2,49-3092.00,Recreational Vehicle Service Technicians
49,53,5,17-2141.01,Fuel Cell Engineers
49,49,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
49,46,3,27-4012.00,Broadcast Technicians
49,46,4,13-1081.01,Logistics Engineers
49,45,2,17-3029.01,Non-Destructive Testing Specialists
49,44,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
49,44,3,51-6092.00,Fabric and Apparel Patternmakers
49,41,2,47-2041.00,Carpet Installers
49,39,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
48,53,4,15-1255.01,Video Game Designers
48,52,4,11-9021.00,Construction Managers
48,48,3,49-2097.00,Audiovisual Equipment Installers and Repairers
48,45,2,47-2021.00,Brickmasons and Blockmasons
48,44,3,19-4031.00,Chemical Technicians
48,42,3,47-4041.00,Hazardous Materials Removal Workers
48,39,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
48,37,2,47-3012.00,Helpers--Carpenters
48,36,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
47,48,3,53-5031.00,Ship Engineers
47,48,3,47-2152.04,Solar Thermal Installers and Technicians
47,37,2,47-2061.00,Construction Laborers
47,37,1,51-9022.00,"Grinding and Polishing Workers, Hand"
47,35,2,47-2121.00,Glaziers
46,56,4,17-2171.00,Petroleum Engineers
46,49,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
46,42,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
46,42,2,51-5112.00,Printing Press Operators
46,42,3,49-2098.00,Security and Fire Alarm Systems Installers
46,30,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
45,48,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
45,46,5,29-1024.00,Prosthodontists
45,42,2,51-7011.00,Cabinetmakers and Bench Carpenters
45,42,3,49-9043.00,"Maintenance Workers, Machinery"
45,41,2,51-6051.00,"Sewers, Hand"
45,40,4,15-1231.00,Computer Network Support Specialists
45,39,2,47-3013.00,Helpers--Electricians
45,37,2,49-9011.00,Mechanical Door Repairers
44,51,5,19-2032.00,Materials Scientists
44,48,3,49-9081.00,Wind Turbine Service Technicians
44,43,4,27-3042.00,Technical Writers
44,39,2,47-4051.00,Highway Maintenance Workers
44,39,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
44,38,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
44,38,4,19-4099.03,Remote Sensing Technicians
44,36,2,53-7064.00,"Packers and Packagers, Hand"
44,36,3,51-8021.00,Stationary Engineers and Boiler Operators
44,34,3,47-4011.01,Energy Auditors
44,32,2,49-3021.00,Automotive Body and Related Repairers
44,32,3,53-6041.00,Traffic Technicians
43,49,4,11-3051.04,Biomass Power Plant Managers
43,46,3,27-4011.00,Audio and Video Technicians
43,42,4,15-1243.00,Database Architects
43,42,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
43,40,3,33-2021.00,Fire Inspectors and Investigators
43,38,2,47-2221.00,Structural Iron and Steel Workers
43,37,2,47-2181.00,Roofers
43,37,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
43,35,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
43,35,2,49-3043.00,Rail Car Repairers
43,32,2,47-2132.00,"Insulation Workers, Mechanical"
43,24,2,51-2061.00,Timing Device Assemblers and Adjusters
42,44,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
42,41,3,19-4071.00,Forest and Conservation Technicians
42,41,4,11-3051.00,Industrial Production Managers
42,36,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
42,35,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
42,33,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
42,33,2,51-2092.00,Team Assemblers
42,31,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
41,49,3,27-4014.00,Sound Engineering Technicians
41,46,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
41,45,4,15-1299.09,Information Technology Project Managers
41,41,4,27-1011.00,Art Directors
41,41,4,15-2099.01,Bioinformatics Technicians
41,41,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
41,40,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
41,38,3,49-9097.00,Signal and Track Switch Repairers
41,35,3,43-5061.00,"Production, Planning, and Expediting Clerks"
41,30,2,41-2012.00,Gambling Change Persons and Booth Cashiers
41,28,3,51-5111.00,Prepress Technicians and Workers
40,45,1,47-2043.00,Floor Sanders and Finishers
40,45,5,19-2012.00,Physicists
40,43,4,19-3099.01,Transportation Planners
40,42,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
40,42,4,19-5011.00,Occupational Health and Safety Specialists
40,42,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
40,37,2,27-2021.00,Athletes and Sports Competitors
40,35,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
40,33,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
40,33,4,17-3025.00,Environmental Engineering Technologists and Technicians
39,39,2,51-2023.00,Electromechanical Equipment Assemblers
39,39,5,29-1229.06,Sports Medicine Physicians
39,37,4,27-1024.00,Graphic Designers
39,37,2,33-3041.00,Parking Enforcement Workers
39,34,3,53-7021.00,Crane and Tower Operators
39,33,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
39,33,2,47-2072.00,Pile Driver Operators
39,31,2,51-9198.00,Helpers--Production Workers
39,27,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
38,44,4,17-2112.02,Validation Engineers
38,39,5,29-1222.00,"Physicians, Pathologists"
38,37,3,15-1232.00,Computer User Support Specialists
38,37,3,33-1011.00,First-Line Supervisors of Correctional Officers
38,37,4,15-1244.00,Network and Computer Systems Administrators
38,35,2,51-4052.00,"Pourers and Casters, Metal"
38,34,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
38,33,2,51-6093.00,Upholsterers
38,32,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
38,31,2,49-9052.00,Telecommunications Line Installers and Repairers
38,25,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
37,40,2,51-8013.03,Biomass Plant Technicians
37,39,3,51-8012.00,Power Distributors and Dispatchers
37,37,3,49-9092.00,Commercial Divers
37,37,2,53-7041.00,Hoist and Winch Operators
37,36,2,43-5011.00,Cargo and Freight Agents
37,35,3,49-3023.00,Automotive Service Technicians and Mechanics
37,34,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
37,34,3,49-9061.00,Camera and Photographic Equipment Repairers
37,34,3,33-2011.00,Firefighters
37,34,2,49-9094.00,Locksmiths and Safe Repairers
37,31,3,49-3051.00,Motorboat Mechanics and Service Technicians
37,28,2,47-2151.00,Pipelayers
37,27,3,31-9099.02,Endoscopy Technicians
36,42,4,19-4012.01,Precision Agriculture Technicians
36,35,3,51-9082.00,Medical Appliance Technicians
36,34,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
36,33,3,29-2055.00,Surgical Technologists
36,32,2,47-2171.00,Reinforcing Iron and Rebar Workers
36,32,2,47-4091.00,Segmental Pavers
36,31,1,51-6031.00,Sewing Machine Operators
36,29,4,41-9031.00,Sales Engineers
35,41,3,19-5012.00,Occupational Health and Safety Technicians
35,39,4,19-1032.00,Foresters
35,38,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
35,37,5,19-2041.02,Environmental Restoration Planners
35,36,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,35,3,35-1011.00,Chefs and Head Cooks
35,35,3,31-9091.00,Dental Assistants
35,35,2,53-7051.00,Industrial Truck and Tractor Operators
35,35,3,29-1126.00,Respiratory Therapists
35,33,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
35,32,2,47-5041.00,Continuous Mining Machine Operators
35,29,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
35,28,2,51-2031.00,Engine and Other Machine Assemblers
35,27,3,31-2012.00,Occupational Therapy Aides
35,24,3,29-2051.00,Dietetic Technicians
34,38,1,47-2051.00,Cement Masons and Concrete Finishers
34,36,1,47-2161.00,Plasterers and Stucco Masons
34,36,2,47-5043.00,"Roof Bolters, Mining"
34,35,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
34,34,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
34,34,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
34,33,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
34,31,2,53-7073.00,Wellhead Pumpers
34,30,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
34,30,5,29-1023.00,Orthodontists
34,27,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
34,27,3,31-9097.00,Phlebotomists
34,26,4,27-4032.00,Film and Video Editors
33,40,5,25-1021.00,"Computer Science Teachers, Postsecondary"
33,38,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
33,38,4,19-1031.02,Range Managers
33,37,3,53-6051.01,Aviation Inspectors
33,35,4,13-1051.00,Cost Estimators
33,31,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
33,30,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
33,30,4,25-4013.00,Museum Technicians and Conservators
33,28,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
33,26,2,53-6031.00,Automotive and Watercraft Service Attendants
32,54,5,19-2011.00,Astronomers
32,41,4,19-1012.00,Food Scientists and Technologists
32,41,4,13-1121.00,"Meeting, Convention, and Event Planners"
32,39,4,11-3071.04,Supply Chain Managers
32,38,4,11-3051.03,Biofuels Production Managers
32,34,1,53-7011.00,Conveyor Operators and Tenders
32,33,5,25-4012.00,Curators
32,33,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
32,32,5,19-1011.00,Animal Scientists
32,32,3,19-4051.02,Nuclear Monitoring Technicians
32,32,2,41-2022.00,Parts Salespersons
32,31,2,31-9095.00,Pharmacy Aides
32,30,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
32,28,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
32,28,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
32,28,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
32,22,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
31,33,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
31,33,2,49-9031.00,Home Appliance Repairers
31,30,3,29-9093.00,Surgical Assistants
31,29,3,33-1012.00,First-Line Supervisors of Police and Detectives
31,29,2,49-3093.00,Tire Repairers and Changers
31,28,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
31,28,2,49-9051.00,Electrical Power-Line Installers and Repairers
31,28,2,51-8013.00,Power Plant Operators
31,27,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
31,25,3,29-2092.00,Hearing Aid Specialists
31,25,2,51-9141.00,Semiconductor Processing Technicians
30,40,5,19-1029.01,Bioinformatics Scientists
30,34,4,15-1211.01,Health Informatics Specialists
30,32,3,53-2012.00,Commercial Pilots
30,32,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
30,32,4,19-4092.00,Forensic Science Technicians
30,31,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
30,31,5,25-1054.00,"Physics Teachers, Postsecondary"
30,28,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
30,27,2,51-2051.00,Fiberglass Laminators and Fabricators
30,27,3,11-9071.00,Gambling Managers
30,27,4,11-1021.00,General and Operations Managers
30,27,3,19-4051.00,Nuclear Technicians
30,26,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
30,26,3,31-2021.00,Physical Therapist Assistants
30,23,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
29,39,5,17-2112.01,Human Factors Engineers and Ergonomists
29,35,4,15-1242.00,Database Administrators
29,35,5,19-2043.00,Hydrologists
29,33,5,15-1221.00,Computer and Information Research Scientists
29,32,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
29,32,4,11-9199.08,Loss Prevention Managers
29,30,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
29,29,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
29,29,3,49-9063.00,Musical Instrument Repairers and Tuners
29,28,3,29-2053.00,Psychiatric Technicians
29,26,2,45-4023.00,Log Graders and Scalers
29,25,5,29-1181.00,Audiologists
29,22,3,29-1292.00,Dental Hygienists
29,20,2,51-3021.00,Butchers and Meat Cutters
29,15,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
28,36,4,15-1299.01,Web Administrators
28,31,2,43-4151.00,Order Clerks
28,30,3,19-4012.00,Agricultural Technicians
28,29,2,39-4021.00,Funeral Attendants
28,29,4,15-1299.02,Geographic Information Systems Technologists and Technicians
28,28,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
28,28,1,47-5011.00,"Derrick Operators, Oil and Gas"
28,28,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
28,26,3,47-4011.00,Construction and Building Inspectors
28,26,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
28,26,3,29-2056.00,Veterinary Technologists and Technicians
28,24,3,13-1032.00,"Insurance Appraisers, Auto Damage"
28,22,2,51-9011.00,Chemical Equipment Operators and Tenders
28,22,1,35-2021.00,Food Preparation Workers
28,22,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
28,21,2,39-3092.00,Costume Attendants
27,33,5,11-9121.00,Natural Sciences Managers
27,32,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
27,30,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
27,29,5,29-1071.01,Anesthesiologist Assistants
27,28,4,11-3051.01,Quality Control Systems Managers
27,27,4,19-2031.00,Chemists
27,27,5,25-9044.00,"Teaching Assistants, Postsecondary"
27,26,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
27,26,5,19-1029.02,Molecular and Cellular Biologists
27,25,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
27,25,5,29-1021.00,"Dentists, General"
27,23,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
27,22,1,51-9031.00,"Cutters and Trimmers, Hand"
27,22,2,51-5113.00,Print Binding and Finishing Workers
26,35,4,13-1199.05,Sustainability Specialists
26,33,5,19-1013.00,Soil and Plant Scientists
26,31,2,51-8099.01,Biofuels Processing Technicians
26,31,3,29-2031.00,Cardiovascular Technologists and Technicians
26,30,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
26,29,3,51-8092.00,Gas Plant Operators
26,29,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
26,29,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
26,28,3,11-3012.00,Administrative Services Managers
26,28,3,51-8011.00,Nuclear Power Reactor Operators
26,28,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
26,27,2,41-2021.00,Counter and Rental Clerks
26,26,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
26,24,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
26,23,2,35-2014.00,"Cooks, Restaurant"
26,23,1,47-5051.00,"Rock Splitters, Quarry"
26,22,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
26,22,5,29-1081.00,Podiatrists
26,18,2,47-2141.00,"Painters, Construction and Maintenance"
25,36,1,45-4022.00,Logging Equipment Operators
25,30,5,11-1011.03,Chief Sustainability Officers
25,27,4,11-3021.00,Computer and Information Systems Managers
25,25,2,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
25,25,1,51-6011.00,Laundry and Dry-Cleaning Workers
25,24,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
25,23,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
25,23,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
25,22,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
25,21,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
25,20,3,13-1041.04,Government Property Inspectors and Investigators
25,17,3,27-1026.00,Merchandise Displayers and Window Trimmers
25,13,2,51-4071.00,Foundry Mold and Coremakers
25,Not available,1,45-2091.00,Agricultural Equipment Operators
24,42,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
24,32,5,29-1224.00,Radiologists
24,28,5,19-3091.00,Anthropologists and Archeologists
24,28,4,11-9199.10,Wind Energy Development Managers
24,26,1,35-9021.00,Dishwashers
24,26,4,15-1212.00,Information Security Analysts
24,26,3,29-2033.00,Nuclear Medicine Technologists
24,26,3,19-4099.01,Quality Control Analysts
24,25,4,11-9121.01,Clinical Research Coordinators
24,25,5,25-1032.00,"Engineering Teachers, Postsecondary"
24,24,3,33-3051.04,Customs and Border Protection Officers
24,24,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
24,24,5,29-1151.00,Nurse Anesthetists
24,24,3,31-1131.00,Nursing Assistants
24,23,4,13-1041.01,Environmental Compliance Inspectors
24,23,3,33-3021.02,Police Identification and Records Officers
24,23,2,37-3013.00,Tree Trimmers and Pruners
24,22,2,51-7021.00,Furniture Finishers
24,20,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
24,18,2,43-3071.00,Tellers
24,17,2,51-9197.00,Tire Builders
24,16,3,27-4031.00,"Camera Operators, Television, Video, and Film"
24,Not available,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
23,33,2,53-5022.00,Motorboat Operators
23,26,2,53-5011.00,Sailors and Marine Oilers
23,25,2,43-5041.00,"Meter Readers, Utilities"
23,24,5,29-1211.00,Anesthesiologists
23,23,3,29-2052.00,Pharmacy Technicians
23,22,3,53-2022.00,Airfield Operations Specialists
23,22,2,51-9081.00,Dental Laboratory Technicians
23,22,3,29-2081.00,"Opticians, Dispensing"
23,22,2,11-9131.00,Postmasters and Mail Superintendents
23,21,3,43-9031.00,Desktop Publishers
23,21,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
23,20,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
23,17,2,41-9011.00,Demonstrators and Product Promoters
23,Not available,2,31-9093.00,Medical Equipment Preparers
22,26,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
22,25,5,19-2041.03,Industrial Ecologists
22,25,4,53-6051.00,Transportation Inspectors
22,24,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
22,24,5,19-1023.00,Zoologists and Wildlife Biologists
22,23,3,51-9071.06,Gem and Diamond Workers
22,23,2,53-1042.01,Recycling Coordinators
22,22,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
22,22,2,53-4031.00,Railroad Conductors and Yardmasters
22,20,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
22,20,2,53-4011.00,Locomotive Engineers
22,20,3,33-3051.00,Police and Sheriff's Patrol Officers
22,18,2,39-3021.00,Motion Picture Projectionists
22,15,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
22,Not available,2,53-7081.00,Refuse and Recyclable Material Collectors
22,Not available,2,51-6042.00,Shoe Machine Operators and Tenders
21,27,5,29-1141.04,Clinical Nurse Specialists
21,24,3,27-1012.00,Craft Artists
21,22,5,19-1022.00,Microbiologists
21,22,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
21,22,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
21,21,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
21,20,3,33-3021.00,Detectives and Criminal Investigators
21,20,4,27-3041.00,Editors
21,20,5,29-1022.00,Oral and Maxillofacial Surgeons
21,19,2,49-3091.00,Bicycle Repairers
21,19,3,29-2035.00,Magnetic Resonance Imaging Technologists
