Importance,Level,Job Zone,Code,Occupation
93,58,4,13-1051.00,Cost Estimators
93,54,2,43-9021.00,Data Entry Keyers
93,51,4,19-4061.00,Social Science Research Assistants
92,67,5,19-1021.00,Biochemists and Biophysicists
92,66,4,13-1199.06,Online Merchants
92,65,5,17-1011.00,"Architects, Except Landscape and Naval"
92,62,5,19-1041.00,Epidemiologists
92,62,3,27-4021.00,Photographers
92,59,3,31-9092.00,Medical Assistants
92,57,4,17-1021.00,Cartographers and Photogrammetrists
92,56,4,11-9199.02,Compliance Managers
92,55,4,19-4012.01,Precision Agriculture Technicians
92,54,4,15-2051.01,Business Intelligence Analysts
92,54,4,27-1025.00,Interior Designers
92,52,5,19-1029.04,Biologists
92,52,3,13-1032.00,"Insurance Appraisers, Auto Damage"
92,52,3,43-3061.00,Procurement Clerks
92,51,4,13-2031.00,Budget Analysts
92,51,2,43-4021.00,Correspondence Clerks
92,47,2,43-4171.00,Receptionists and Information Clerks
91,75,5,25-1021.00,"Computer Science Teachers, Postsecondary"
91,70,4,17-2141.02,Automotive Engineers
91,69,4,15-1211.00,Computer Systems Analysts
91,69,4,41-9031.00,Sales Engineers
91,68,5,19-3011.00,Economists
91,67,4,15-2011.00,Actuaries
91,67,5,19-3011.01,Environmental Economists
91,65,5,15-2041.01,Biostatisticians
91,64,5,19-2043.00,Hydrologists
91,61,4,17-2051.01,Transportation Engineers
91,60,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
91,60,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
91,60,4,19-4099.03,Remote Sensing Technicians
91,58,3,27-3092.00,Court Reporters and Simultaneous Captioners
91,58,5,19-1013.00,Soil and Plant Scientists
91,56,3,29-2099.01,Neurodiagnostic Technologists
91,48,2,43-4121.00,"Library Assistants, Clerical"
90,69,3,33-3051.04,Customs and Border Protection Officers
90,68,3,17-3024.01,Robotics Technicians
90,61,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
90,61,4,13-1161.00,Market Research Analysts and Marketing Specialists
90,61,3,51-5111.00,Prepress Technicians and Workers
90,59,3,27-4012.00,Broadcast Technicians
90,59,4,27-3042.00,Technical Writers
90,59,4,19-3099.01,Transportation Planners
90,58,5,25-1042.00,"Biological Science Teachers, Postsecondary"
90,57,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
90,57,5,19-1023.00,Zoologists and Wildlife Biologists
90,56,4,11-2011.00,Advertising and Promotions Managers
90,55,3,41-3041.00,Travel Agents
90,54,5,29-1051.00,Pharmacists
90,53,5,19-3041.00,Sociologists
90,52,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
90,52,5,25-1113.00,"Social Work Teachers, Postsecondary"
89,75,5,19-2012.00,Physicists
89,70,4,17-2031.00,Bioengineers and Biomedical Engineers
89,68,5,25-1054.00,"Physics Teachers, Postsecondary"
89,66,5,19-2041.03,Industrial Ecologists
89,66,4,17-2199.07,Photonics Engineers
89,64,4,19-2031.00,Chemists
89,63,4,17-2021.00,Agricultural Engineers
89,62,4,17-2071.00,Electrical Engineers
89,62,4,17-1012.00,Landscape Architects
89,60,4,13-1081.02,Logistics Analysts
89,60,5,29-1224.00,Radiologists
89,59,5,11-9041.00,Architectural and Engineering Managers
89,57,4,17-2141.00,Mechanical Engineers
89,56,3,29-2033.00,Nuclear Medicine Technologists
89,51,4,15-1299.03,Document Management Specialists
89,51,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
89,50,3,27-4011.00,Audio and Video Technicians
89,50,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
89,50,4,13-1071.00,Human Resources Specialists
89,50,4,27-3031.00,Public Relations Specialists
89,47,4,27-3041.00,Editors
89,39,5,29-1215.00,Family Medicine Physicians
88,74,4,15-1299.09,Information Technology Project Managers
88,73,2,31-9095.00,Pharmacy Aides
88,68,4,17-2041.00,Chemical Engineers
88,62,3,53-6051.01,Aviation Inspectors
88,60,5,11-9111.00,Medical and Health Services Managers
88,59,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
88,57,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
88,56,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
88,55,4,11-3051.04,Biomass Power Plant Managers
88,53,5,25-1031.00,"Architecture Teachers, Postsecondary"
88,53,3,29-2035.00,Magnetic Resonance Imaging Technologists
88,53,3,17-3031.00,Surveying and Mapping Technicians
88,49,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
87,69,5,25-1067.00,"Sociology Teachers, Postsecondary"
87,68,5,15-2021.00,Mathematicians
87,67,3,15-1241.01,Telecommunications Engineering Specialists
87,66,3,43-9031.00,Desktop Publishers
87,64,3,51-9162.00,Computer Numerically Controlled Tool Programmers
87,63,3,13-1041.08,Customs Brokers
87,63,3,17-3012.00,Electrical and Electronics Drafters
87,59,3,17-3027.01,Automotive Engineering Technicians
87,58,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
87,56,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
87,56,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
87,55,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
87,53,5,29-1229.02,Hospitalists
87,50,4,13-1151.00,Training and Development Specialists
87,46,2,43-9041.00,Insurance Claims and Policy Processing Clerks
87,44,2,43-6013.00,Medical Secretaries and Administrative Assistants
86,74,4,17-2072.00,"Electronics Engineers, Except Computer"
86,66,5,17-2199.06,Microsystems Engineers
86,65,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
86,64,3,29-2012.00,Medical and Clinical Laboratory Technicians
86,62,4,13-2011.00,Accountants and Auditors
86,62,4,17-2171.00,Petroleum Engineers
86,60,5,19-2032.00,Materials Scientists
86,60,4,17-1022.00,Surveyors
86,59,5,19-3092.00,Geographers
86,59,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
86,59,5,11-3031.03,Investment Fund Managers
86,59,4,11-3031.01,Treasurers and Controllers
86,58,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
86,57,3,31-9091.00,Dental Assistants
86,56,5,25-9031.00,Instructional Coordinators
86,55,3,11-3051.02,Geothermal Production Managers
86,55,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
86,54,4,11-9021.00,Construction Managers
86,53,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
86,53,4,13-1121.00,"Meeting, Convention, and Event Planners"
86,53,2,43-2011.00,"Switchboard Operators, Including Answering Service"
86,52,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
86,51,3,11-9199.09,Wind Energy Operations Managers
86,49,3,17-3022.00,Civil Engineering Technologists and Technicians
86,49,5,25-1122.00,"Communications Teachers, Postsecondary"
86,49,5,19-2041.02,Environmental Restoration Planners
86,46,4,13-1041.01,Environmental Compliance Inspectors
86,46,5,25-9021.00,Farm and Home Management Educators
86,45,4,13-2041.00,Credit Analysts
86,39,2,43-2021.00,Telephone Operators
85,68,4,11-3031.00,Financial Managers
85,61,3,29-1124.00,Radiation Therapists
85,59,3,31-9097.00,Phlebotomists
85,59,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
85,56,4,21-1021.00,"Child, Family, and School Social Workers"
85,55,5,25-4011.00,Archivists
85,55,4,11-9121.01,Clinical Research Coordinators
85,55,4,17-2051.02,Water/Wastewater Engineers
85,54,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
85,53,4,27-1021.00,Commercial and Industrial Designers
85,53,4,21-1094.00,Community Health Workers
85,53,4,13-1131.00,Fundraisers
85,53,2,53-1042.01,Recycling Coordinators
85,53,4,29-1141.00,Registered Nurses
85,52,5,19-3091.00,Anthropologists and Archeologists
85,52,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
85,50,5,19-1029.03,Geneticists
85,50,3,41-9022.00,Real Estate Sales Agents
85,49,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
85,48,3,39-6012.00,Concierges
85,47,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
85,46,2,43-4031.00,"Court, Municipal, and License Clerks"
85,45,4,11-2021.00,Marketing Managers
85,42,4,13-2071.00,Credit Counselors
85,42,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
85,41,4,13-2053.00,Insurance Underwriters
84,58,3,13-1041.04,Government Property Inspectors and Investigators
84,57,5,19-1011.00,Animal Scientists
84,57,4,27-1024.00,Graphic Designers
84,57,5,25-1066.00,"Psychology Teachers, Postsecondary"
84,54,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
84,54,4,29-2011.00,Medical and Clinical Laboratory Technologists
84,52,4,29-1141.03,Critical Care Nurses
84,52,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
84,52,5,29-1071.00,Physician Assistants
84,52,4,11-3051.01,Quality Control Systems Managers
84,50,5,19-1029.02,Molecular and Cellular Biologists
84,49,3,33-9021.00,Private Detectives and Investigators
84,43,5,25-1052.00,"Chemistry Teachers, Postsecondary"
83,64,4,17-2112.00,Industrial Engineers
83,63,4,17-2161.00,Nuclear Engineers
83,58,4,17-2111.02,Fire-Prevention and Protection Engineers
83,57,4,11-3051.00,Industrial Production Managers
83,54,3,29-2092.00,Hearing Aid Specialists
83,53,3,29-2031.00,Cardiovascular Technologists and Technicians
83,53,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
83,49,5,19-1022.00,Microbiologists
83,44,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
83,42,3,43-4061.00,"Eligibility Interviewers, Government Programs"
82,68,4,11-9121.02,Water Resource Specialists
82,67,5,17-2199.09,Nanosystems Engineers
82,64,4,17-2112.03,Manufacturing Engineers
82,59,3,33-1012.00,First-Line Supervisors of Police and Detectives
82,59,4,11-9081.00,Lodging Managers
82,59,3,43-5061.00,"Production, Planning, and Expediting Clerks"
82,58,4,17-2112.02,Validation Engineers
82,57,2,43-3021.00,Billing and Posting Clerks
82,56,2,43-3071.00,Tellers
82,54,3,27-4031.00,"Camera Operators, Television, Video, and Film"
82,54,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
82,54,4,13-1081.00,Logisticians
82,54,2,43-4151.00,Order Clerks
82,52,5,17-2112.01,Human Factors Engineers and Ergonomists
82,52,2,11-9131.00,Postmasters and Mail Superintendents
82,52,4,11-3131.00,Training and Development Managers
82,51,5,29-1222.00,"Physicians, Pathologists"
82,51,4,11-2022.00,Sales Managers
82,48,3,29-2099.08,Patient Representatives
82,47,5,11-9121.00,Natural Sciences Managers
82,46,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
82,43,5,29-9092.00,Genetic Counselors
82,43,3,25-4031.00,Library Technicians
82,38,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
81,62,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
81,60,2,43-5011.01,Freight Forwarders
81,58,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
81,57,5,25-1063.00,"Economics Teachers, Postsecondary"
81,56,4,13-1199.04,Business Continuity Planners
81,54,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
81,54,4,11-9151.00,Social and Community Service Managers
81,50,5,19-2041.01,Climate Change Policy Analysts
81,50,2,43-4051.00,Customer Service Representatives
81,50,4,11-9161.00,Emergency Management Directors
81,50,5,29-1041.00,Optometrists
81,49,4,27-3043.05,"Poets, Lyricists and Creative Writers"
81,49,5,25-9044.00,"Teaching Assistants, Postsecondary"
81,48,4,13-1041.07,Regulatory Affairs Specialists
81,47,4,13-2072.00,Loan Officers
81,45,5,23-1011.00,Lawyers
81,41,2,43-9061.00,"Office Clerks, General"
80,66,4,17-2199.05,Mechatronics Engineers
80,59,3,11-9071.00,Gambling Managers
80,59,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
80,57,4,27-2012.05,Media Technical Directors/Managers
80,57,3,17-3029.08,Photonics Technicians
80,55,5,11-1011.00,Chief Executives
80,55,4,21-1091.00,Health Education Specialists
80,55,5,29-1171.00,Nurse Practitioners
80,53,4,13-2023.00,Appraisers and Assessors of Real Estate
80,52,4,11-9199.08,Loss Prevention Managers
80,51,3,13-1041.00,Compliance Officers
80,51,3,19-5012.00,Occupational Health and Safety Technicians
80,51,3,11-9179.02,Spa Managers
80,50,5,29-1229.05,Preventive Medicine Physicians
80,50,4,27-2012.00,Producers and Directors
80,49,5,29-2011.02,Cytotechnologists
80,49,4,13-1199.05,Sustainability Specialists
80,48,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
80,45,3,43-4011.00,Brokerage Clerks
80,45,2,43-3051.00,Payroll and Timekeeping Clerks
80,44,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
79,69,5,17-2141.01,Fuel Cell Engineers
79,59,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
79,58,3,49-2091.00,Avionics Technicians
79,58,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
79,56,3,31-2021.00,Physical Therapist Assistants
79,56,3,51-8012.00,Power Distributors and Dispatchers
79,53,3,11-3012.00,Administrative Services Managers
79,52,3,29-1141.01,Acute Care Nurses
79,52,4,11-1021.00,General and Operations Managers
79,52,5,29-1151.00,Nurse Anesthetists
79,52,4,13-2052.00,Personal Financial Advisors
79,51,3,19-4031.00,Chemical Technicians
79,50,3,43-6012.00,Legal Secretaries and Administrative Assistants
79,49,3,29-2052.00,Pharmacy Technicians
79,48,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
79,48,4,21-1015.00,Rehabilitation Counselors
79,48,2,43-9022.00,Word Processors and Typists
79,47,4,11-9199.01,Regulatory Affairs Managers
79,46,5,11-1011.03,Chief Sustainability Officers
79,46,5,29-1031.00,Dietitians and Nutritionists
79,45,5,25-1065.00,"Political Science Teachers, Postsecondary"
79,44,4,29-2011.01,Cytogenetic Technologists
79,43,2,39-3021.00,Motion Picture Projectionists
79,36,2,43-3011.00,Bill and Account Collectors
78,62,4,17-2131.00,Materials Engineers
78,61,3,33-3021.02,Police Identification and Records Officers
78,59,4,17-2051.00,Civil Engineers
78,57,5,25-1032.00,"Engineering Teachers, Postsecondary"
78,56,4,17-2121.00,Marine Engineers and Naval Architects
78,55,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
78,53,5,25-1011.00,"Business Teachers, Postsecondary"
78,52,4,19-4021.00,Biological Technicians
78,50,5,19-3094.00,Political Scientists
78,49,4,41-3011.00,Advertising Sales Agents
78,49,5,29-1213.00,Dermatologists
78,49,5,29-1216.00,General Internal Medicine Physicians
78,48,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
78,47,4,19-1032.00,Foresters
78,45,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
78,44,3,29-2099.05,Ophthalmic Medical Technologists
78,39,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
78,37,4,43-9081.00,Proofreaders and Copy Markers
77,57,3,33-1011.00,First-Line Supervisors of Correctional Officers
77,51,5,19-3051.00,Urban and Regional Planners
77,48,5,25-1081.00,"Education Teachers, Postsecondary"
77,48,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
77,45,4,13-2061.00,Financial Examiners
77,45,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
77,43,3,29-2057.00,Ophthalmic Medical Technicians
77,41,4,11-3121.00,Human Resources Managers
76,58,4,17-2081.00,Environmental Engineers
76,58,4,11-3071.04,Supply Chain Managers
76,55,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
76,54,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
76,53,3,51-8021.00,Stationary Engineers and Boiler Operators
76,52,5,19-3032.00,Industrial-Organizational Psychologists
76,52,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
76,51,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
76,51,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
76,50,4,11-3051.03,Biofuels Production Managers
76,49,4,11-3111.00,Compensation and Benefits Managers
76,47,5,25-2051.00,"Special Education Teachers, Preschool"
76,43,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
76,41,5,11-9033.00,"Education Administrators, Postsecondary"
76,41,5,21-1013.00,Marriage and Family Therapists
76,41,5,29-1221.00,"Pediatricians, General"
76,40,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
75,59,4,25-2057.00,"Special Education Teachers, Middle School"
75,57,3,49-3011.00,Aircraft Mechanics and Service Technicians
75,56,4,13-1041.03,Equal Opportunity Representatives and Officers
75,56,3,53-6041.00,Traffic Technicians
75,55,4,19-1012.00,Food Scientists and Technologists
75,54,4,25-2058.00,"Special Education Teachers, Secondary School"
75,53,3,33-3051.00,Police and Sheriff's Patrol Officers
75,51,3,29-2053.00,Psychiatric Technicians
75,50,3,29-2032.00,Diagnostic Medical Sonographers
75,50,5,19-3093.00,Historians
75,50,5,29-1161.00,Nurse Midwives
75,49,3,49-9062.00,Medical Equipment Repairers
75,49,3,49-2098.00,Security and Fire Alarm Systems Installers
75,47,5,25-4012.00,Curators
75,47,4,29-1128.00,Exercise Physiologists
75,46,5,29-1141.04,Clinical Nurse Specialists
75,45,2,43-9071.00,"Office Machine Operators, Except Computer"
75,45,4,27-3043.00,Writers and Authors
75,42,3,45-4011.00,Forest and Conservation Workers
75,39,4,21-1093.00,Social and Human Service Assistants
74,60,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
74,57,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
74,57,5,29-1217.00,Neurologists
74,52,4,11-3061.00,Purchasing Managers
74,50,4,19-5011.00,Occupational Health and Safety Specialists
74,49,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
74,47,3,11-9171.00,Funeral Home Managers
74,47,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
74,46,3,11-3051.06,Hydroelectric Production Managers
74,46,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
74,45,5,29-1229.03,Urologists
74,42,5,29-1299.02,Orthoptists
74,37,3,19-4099.01,Quality Control Analysts
74,34,2,41-9041.00,Telemarketers
74,32,5,23-1012.00,Judicial Law Clerks
73,56,4,21-2021.00,"Directors, Religious Activities and Education"
73,56,2,33-9099.02,Retail Loss Prevention Specialists
73,56,5,27-1027.00,Set and Exhibit Designers
73,52,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
73,50,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
73,49,3,31-2012.00,Occupational Therapy Aides
73,49,3,29-2034.00,Radiologic Technologists and Technicians
73,48,2,45-2011.00,Agricultural Inspectors
73,47,4,19-1031.00,Conservation Scientists
73,46,4,41-9021.00,Real Estate Brokers
73,46,3,41-4011.07,Solar Sales Representatives and Assessors
73,45,2,33-9011.00,Animal Control Workers
73,43,4,11-9199.10,Wind Energy Development Managers
72,56,4,17-2199.11,Solar Energy Systems Engineers
72,54,3,17-3027.00,Mechanical Engineering Technologists and Technicians
72,53,5,29-1011.00,Chiropractors
72,53,4,41-3021.00,Insurance Sales Agents
72,53,3,49-9081.00,Wind Turbine Service Technicians
72,51,2,53-1041.00,Aircraft Cargo Handling Supervisors
72,51,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
72,51,3,19-4051.02,Nuclear Monitoring Technicians
72,51,5,29-1024.00,Prosthodontists
72,49,2,43-4071.00,File Clerks
72,49,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
72,47,3,33-3021.00,Detectives and Criminal Investigators
72,47,5,29-1299.01,Naturopathic Physicians
72,46,3,33-2021.00,Fire Inspectors and Investigators
72,46,4,27-2041.00,Music Directors and Composers
72,46,4,39-9032.00,Recreation Workers
72,45,5,21-1023.00,Mental Health and Substance Abuse Social Workers
72,44,5,29-1123.00,Physical Therapists
72,42,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
72,41,2,49-9052.00,Telecommunications Line Installers and Repairers
71,54,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
71,53,3,17-3026.00,Industrial Engineering Technologists and Technicians
71,53,5,13-1111.00,Management Analysts
71,52,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
71,50,2,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
71,50,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
71,50,5,29-1023.00,Orthodontists
71,47,5,25-1125.00,"History Teachers, Postsecondary"
71,46,5,29-1141.02,Advanced Practice Psychiatric Nurses
71,45,3,29-1292.00,Dental Hygienists
71,45,5,21-1022.00,Healthcare Social Workers
70,52,3,29-1126.00,Respiratory Therapists
70,51,3,51-9161.00,Computer Numerically Controlled Tool Operators
70,50,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
70,48,5,29-2091.00,Orthotists and Prosthetists
70,47,4,29-1125.00,Recreational Therapists
70,46,3,13-1041.06,Coroners
70,45,5,29-1229.01,Allergists and Immunologists
70,45,3,47-4011.01,Energy Auditors
70,45,3,27-1022.00,Fashion Designers
70,45,4,13-1075.00,Labor Relations Specialists
70,42,4,27-3023.00,"News Analysts, Reporters, and Journalists"
70,40,2,41-2012.00,Gambling Change Persons and Booth Cashiers
70,35,5,21-2011.00,Clergy
69,64,3,49-3052.00,Motorcycle Mechanics
69,54,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
69,54,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
69,53,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
69,50,5,21-1014.00,Mental Health Counselors
69,49,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
69,47,2,51-9141.00,Semiconductor Processing Technicians
69,45,4,33-3031.00,Fish and Game Wardens
69,45,4,19-4092.00,Forensic Science Technicians
69,45,2,43-3041.00,Gambling Cage Workers
69,42,3,53-2022.00,Airfield Operations Specialists
69,42,4,17-3025.00,Environmental Engineering Technologists and Technicians
69,42,4,19-1031.03,Park Naturalists
69,41,3,31-2011.00,Occupational Therapy Assistants
68,56,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
68,55,2,51-8013.00,Power Plant Operators
68,52,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
68,52,3,49-2097.00,Audiovisual Equipment Installers and Repairers
68,48,2,51-8099.01,Biofuels Processing Technicians
68,47,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
68,47,5,25-1112.00,"Law Teachers, Postsecondary"
68,46,3,51-6092.00,Fabric and Apparel Patternmakers
68,45,4,11-9179.01,Fitness and Wellness Coordinators
68,44,2,41-2021.00,Counter and Rental Clerks
68,42,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
68,39,4,19-1031.02,Range Managers
68,38,4,25-3041.00,Tutors
67,53,3,19-4071.00,Forest and Conservation Technicians
67,51,3,49-3023.00,Automotive Service Technicians and Mechanics
67,51,5,29-1022.00,Oral and Maxillofacial Surgeons
67,44,2,43-5051.00,Postal Service Clerks
67,43,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
67,42,3,43-4141.00,New Accounts Clerks
67,41,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
67,40,3,33-3052.00,Transit and Railroad Police
66,49,3,51-8013.04,Hydroelectric Plant Technicians
66,47,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
66,47,3,51-8011.00,Nuclear Power Reactor Operators
66,45,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
66,45,3,29-2081.00,"Opticians, Dispensing"
66,44,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
66,43,4,27-2022.00,Coaches and Scouts
66,42,3,19-4013.00,Food Science Technicians
65,49,3,31-9099.02,Endoscopy Technicians
65,48,5,29-1122.00,Occupational Therapists
65,47,5,19-3033.00,Clinical and Counseling Psychologists
65,46,3,47-4021.00,Elevator and Escalator Installers and Repairers
65,43,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
65,42,2,11-9051.00,Food Service Managers
65,39,4,25-2021.00,"Elementary School Teachers, Except Special Education"
65,38,2,51-8091.00,Chemical Plant and System Operators
64,59,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
64,52,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
64,49,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
64,49,2,49-9099.01,Geothermal Technicians
