Importance,Level,Job Zone,Code,Occupation
65,61,3,31-9092.00,Medical Assistants
65,60,4,11-3051.00,Industrial Production Managers
65,60,5,29-1022.00,Oral and Maxillofacial Surgeons
65,59,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
65,59,3,17-3027.00,Mechanical Engineering Technologists and Technicians
65,56,5,21-1014.00,Mental Health Counselors
65,56,5,29-1299.01,Naturopathic Physicians
65,55,5,29-1224.00,Radiologists
65,53,2,47-2053.00,Terrazzo Workers and Finishers
65,52,3,13-1032.00,"Insurance Appraisers, Auto Damage"
65,49,3,27-4014.00,Sound Engineering Technicians
64,69,4,11-3121.00,Human Resources Managers
64,66,5,19-1021.00,Biochemists and Biophysicists
64,66,5,17-2141.01,Fuel Cell Engineers
64,65,4,17-2081.00,Environmental Engineers
64,64,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
64,64,4,13-1041.07,Regulatory Affairs Specialists
64,63,3,19-5012.00,Occupational Health and Safety Technicians
64,62,5,19-1029.02,Molecular and Cellular Biologists
64,61,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
64,59,3,51-8021.00,Stationary Engineers and Boiler Operators
64,59,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
64,58,4,27-2012.00,Producers and Directors
64,54,4,21-1021.00,"Child, Family, and School Social Workers"
64,54,3,19-4013.00,Food Science Technicians
64,52,3,31-2011.00,Occupational Therapy Assistants
64,51,4,13-1041.01,Environmental Compliance Inspectors
64,51,4,29-1129.02,Music Therapists
64,50,3,39-1022.00,First-Line Supervisors of Personal Service Workers
64,46,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
63,69,4,11-3071.04,Supply Chain Managers
63,67,4,17-2031.00,Bioengineers and Biomedical Engineers
63,67,4,15-1299.08,Computer Systems Engineers/Architects
63,67,4,13-1081.01,Logistics Engineers
63,66,5,19-3091.00,Anthropologists and Archeologists
63,64,5,19-2032.00,Materials Scientists
63,63,5,19-1022.00,Microbiologists
63,62,5,19-3032.00,Industrial-Organizational Psychologists
63,61,4,19-5011.00,Occupational Health and Safety Specialists
63,60,3,51-8013.04,Hydroelectric Plant Technicians
63,57,2,33-9099.02,Retail Loss Prevention Specialists
63,57,5,29-1229.06,Sports Medicine Physicians
63,55,3,13-2082.00,Tax Preparers
63,54,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
63,52,5,29-1229.03,Urologists
63,50,5,29-1023.00,Orthodontists
63,49,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
63,47,2,37-2021.00,Pest Control Workers
62,76,5,11-9041.00,Architectural and Engineering Managers
62,67,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
62,67,4,11-3031.01,Treasurers and Controllers
62,65,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
62,65,2,47-5013.00,"Service Unit Operators, Oil and Gas"
62,65,5,27-1027.00,Set and Exhibit Designers
62,64,4,17-2131.00,Materials Engineers
62,64,4,11-3061.00,Purchasing Managers
62,63,4,19-3099.01,Transportation Planners
62,60,4,13-2011.00,Accountants and Auditors
62,60,4,13-1041.03,Equal Opportunity Representatives and Officers
62,60,3,15-1254.00,Web Developers
62,59,5,29-1122.00,Occupational Therapists
62,58,3,19-4012.00,Agricultural Technicians
62,53,5,29-9091.00,Athletic Trainers
62,53,2,39-6011.00,Baggage Porters and Bellhops
62,53,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
62,52,3,51-5111.00,Prepress Technicians and Workers
62,43,2,33-3041.00,Parking Enforcement Workers
61,67,4,11-9199.01,Regulatory Affairs Managers
61,66,2,27-2021.00,Athletes and Sports Competitors
61,66,4,17-2072.01,Radio Frequency Identification Device Specialists
61,64,5,25-4011.00,Archivists
61,64,5,19-1029.01,Bioinformatics Scientists
61,62,5,29-1211.00,Anesthesiologists
61,59,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
61,58,4,13-1161.00,Market Research Analysts and Marketing Specialists
61,57,5,25-1122.00,"Communications Teachers, Postsecondary"
61,57,2,39-4021.00,Funeral Attendants
61,56,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
61,54,3,27-1012.00,Craft Artists
61,54,5,21-1022.00,Healthcare Social Workers
61,53,4,13-2023.00,Appraisers and Assessors of Real Estate
61,52,3,49-9071.00,"Maintenance and Repair Workers, General"
61,50,2,49-3021.00,Automotive Body and Related Repairers
61,50,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
61,50,2,51-6051.00,"Sewers, Hand"
61,49,2,47-2031.00,Carpenters
61,49,3,47-4011.01,Energy Auditors
61,48,4,27-4032.00,Film and Video Editors
61,48,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
61,44,3,33-3052.00,Transit and Railroad Police
61,40,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
60,69,5,25-1065.00,"Political Science Teachers, Postsecondary"
60,67,5,19-1011.00,Animal Scientists
60,62,4,13-1051.00,Cost Estimators
60,61,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
60,60,3,29-1141.01,Acute Care Nurses
60,60,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
60,60,3,29-1124.00,Radiation Therapists
60,57,5,25-1011.00,"Business Teachers, Postsecondary"
60,57,5,15-1221.00,Computer and Information Research Scientists
60,57,2,47-5081.00,Helpers--Extraction Workers
60,57,4,11-2021.00,Marketing Managers
60,57,4,13-2052.00,Personal Financial Advisors
60,55,3,17-3022.00,Civil Engineering Technologists and Technicians
60,55,4,27-3041.00,Editors
60,55,2,49-9099.01,Geothermal Technicians
60,55,3,29-2099.01,Neurodiagnostic Technologists
60,54,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
60,53,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
60,52,2,33-9032.00,Security Guards
60,51,3,27-3092.00,Court Reporters and Simultaneous Captioners
60,50,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
60,50,4,27-1014.00,Special Effects Artists and Animators
60,47,2,51-4192.00,"Layout Workers, Metal and Plastic"
60,46,2,35-2014.00,"Cooks, Restaurant"
60,44,2,47-2061.00,Construction Laborers
60,44,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
59,66,5,29-1151.00,Nurse Anesthetists
59,64,4,17-2061.00,Computer Hardware Engineers
59,62,5,19-2043.00,Hydrologists
59,61,5,11-1011.00,Chief Executives
59,60,4,41-3011.00,Advertising Sales Agents
59,60,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
59,60,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
59,59,4,11-9199.08,Loss Prevention Managers
59,58,4,11-2011.00,Advertising and Promotions Managers
59,58,3,13-1041.04,Government Property Inspectors and Investigators
59,58,5,23-1011.00,Lawyers
59,58,4,19-4012.01,Precision Agriculture Technicians
59,58,4,19-4099.03,Remote Sensing Technicians
59,57,2,49-3091.00,Bicycle Repairers
59,57,3,19-4051.02,Nuclear Monitoring Technicians
59,56,5,25-1125.00,"History Teachers, Postsecondary"
59,56,4,13-1075.00,Labor Relations Specialists
59,54,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
59,53,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
59,52,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
59,52,5,29-1127.00,Speech-Language Pathologists
59,51,3,13-1041.06,Coroners
59,50,2,43-4151.00,Order Clerks
59,50,4,21-1093.00,Social and Human Service Assistants
59,49,4,15-1231.00,Computer Network Support Specialists
59,49,4,29-1141.00,Registered Nurses
59,48,2,47-3016.00,Helpers--Roofers
59,47,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
59,46,1,47-2043.00,Floor Sanders and Finishers
59,45,3,29-1292.00,Dental Hygienists
59,39,2,53-2031.00,Flight Attendants
59,37,2,35-2015.00,"Cooks, Short Order"
58,72,4,17-2041.00,Chemical Engineers
58,64,5,17-2199.09,Nanosystems Engineers
58,63,4,11-3051.03,Biofuels Production Managers
58,62,5,25-1064.00,"Geography Teachers, Postsecondary"
58,60,4,17-2199.11,Solar Energy Systems Engineers
58,59,4,15-1299.03,Document Management Specialists
58,59,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
58,58,4,15-1299.02,Geographic Information Systems Technologists and Technicians
58,58,4,17-2199.07,Photonics Engineers
58,56,3,51-8012.00,Power Distributors and Dispatchers
58,55,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
58,55,3,17-3024.01,Robotics Technicians
58,54,2,39-2011.00,Animal Trainers
58,54,4,19-1031.03,Park Naturalists
58,53,3,51-9162.00,Computer Numerically Controlled Tool Programmers
58,53,3,33-3051.00,Police and Sheriff's Patrol Officers
58,52,2,33-9011.00,Animal Control Workers
58,52,3,17-3027.01,Automotive Engineering Technicians
58,52,3,43-9031.00,Desktop Publishers
58,51,3,47-2111.00,Electricians
58,51,5,29-2091.00,Orthotists and Prosthetists
58,51,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
58,51,2,53-7073.00,Wellhead Pumpers
58,47,1,35-2021.00,Food Preparation Workers
58,40,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
58,39,3,31-9094.00,Medical Transcriptionists
57,67,4,17-2161.00,Nuclear Engineers
57,63,4,19-1012.00,Food Scientists and Technologists
57,63,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
57,61,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
57,61,5,25-1081.00,"Education Teachers, Postsecondary"
57,60,4,13-1081.02,Logistics Analysts
57,58,5,25-1021.00,"Computer Science Teachers, Postsecondary"
57,58,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
57,58,4,15-1253.00,Software Quality Assurance Analysts and Testers
57,55,5,29-1141.02,Advanced Practice Psychiatric Nurses
57,54,5,25-2059.01,Adapted Physical Education Specialists
57,54,4,17-2071.00,Electrical Engineers
57,52,4,27-3043.05,"Poets, Lyricists and Creative Writers"
57,51,3,49-9092.00,Commercial Divers
57,51,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
57,51,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
57,50,3,13-1041.00,Compliance Officers
57,49,3,27-4012.00,Broadcast Technicians
57,49,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
57,49,3,29-2033.00,Nuclear Medicine Technologists
57,47,3,43-4061.00,"Eligibility Interviewers, Government Programs"
57,47,2,31-1121.00,Home Health Aides
57,41,2,39-9011.01,Nannies
57,40,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
57,40,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
56,58,4,33-3021.06,Intelligence Analysts
56,57,5,25-1112.00,"Law Teachers, Postsecondary"
56,56,5,19-3033.00,Clinical and Counseling Psychologists
56,55,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
56,55,3,23-2011.00,Paralegals and Legal Assistants
56,54,4,15-1244.00,Network and Computer Systems Administrators
56,53,2,43-5011.01,Freight Forwarders
56,52,5,21-2011.00,Clergy
56,51,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
56,50,3,51-9195.05,"Potters, Manufacturing"
56,50,3,47-2022.00,Stonemasons
56,49,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
56,49,3,33-3021.00,Detectives and Criminal Investigators
56,47,2,47-2132.00,"Insulation Workers, Mechanical"
56,46,3,47-4041.00,Hazardous Materials Removal Workers
56,45,5,29-1213.00,Dermatologists
56,41,4,41-3021.00,Insurance Sales Agents
55,64,5,19-2012.00,Physicists
55,61,5,19-2099.01,Remote Sensing Scientists and Technologists
55,60,4,19-2021.00,Atmospheric and Space Scientists
55,59,4,17-2011.00,Aerospace Engineers
55,58,3,47-2011.00,Boilermakers
55,57,5,19-1029.03,Geneticists
55,57,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
55,55,3,49-3011.00,Aircraft Mechanics and Service Technicians
55,55,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
55,54,3,53-2022.00,Airfield Operations Specialists
55,54,2,17-3029.01,Non-Destructive Testing Specialists
55,54,5,25-2051.00,"Special Education Teachers, Preschool"
55,53,4,29-1141.03,Critical Care Nurses
55,51,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
55,50,2,51-4052.00,"Pourers and Casters, Metal"
55,49,5,25-4022.00,Librarians and Media Collections Specialists
55,48,2,49-3092.00,Recreational Vehicle Service Technicians
55,46,3,29-2032.00,Diagnostic Medical Sonographers
55,45,3,17-3011.00,Architectural and Civil Drafters
55,44,5,21-1013.00,Marriage and Family Therapists
55,42,3,29-2092.00,Hearing Aid Specialists
55,40,2,43-3071.00,Tellers
55,40,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
55,39,2,49-9031.00,Home Appliance Repairers
54,61,5,19-2011.00,Astronomers
54,61,5,19-2041.01,Climate Change Policy Analysts
54,59,4,17-2121.00,Marine Engineers and Naval Architects
54,56,4,17-2112.02,Validation Engineers
54,55,4,17-2112.03,Manufacturing Engineers
54,55,4,15-1255.01,Video Game Designers
54,52,2,47-4031.00,Fence Erectors
54,51,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
54,51,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
54,50,2,51-6093.00,Upholsterers
54,48,3,39-4011.00,Embalmers
54,48,3,29-2035.00,Magnetic Resonance Imaging Technologists
54,46,2,47-2171.00,Reinforcing Iron and Rebar Workers
54,45,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
54,45,2,51-9194.00,Etchers and Engravers
54,44,3,31-2021.00,Physical Therapist Assistants
54,38,3,49-2098.00,Security and Fire Alarm Systems Installers
53,66,5,19-3041.00,Sociologists
53,60,3,51-7031.00,"Model Makers, Wood"
53,59,5,29-1229.05,Preventive Medicine Physicians
53,58,4,27-2012.05,Media Technical Directors/Managers
53,56,2,47-2181.00,Roofers
53,53,4,13-1161.01,Search Marketing Strategists
53,51,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
53,51,1,51-9022.00,"Grinding and Polishing Workers, Hand"
53,51,5,19-3093.00,Historians
53,51,5,29-1218.00,Obstetricians and Gynecologists
53,50,2,51-3021.00,Butchers and Meat Cutters
53,50,2,45-4023.00,Log Graders and Scalers
53,50,5,29-1071.00,Physician Assistants
53,49,3,29-2081.00,"Opticians, Dispensing"
53,49,3,29-1126.00,Respiratory Therapists
53,48,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
53,47,3,33-2011.00,Firefighters
53,47,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
53,46,2,47-2141.00,"Painters, Construction and Maintenance"
53,46,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
53,45,2,47-4091.00,Segmental Pavers
53,44,3,29-2099.08,Patient Representatives
53,42,2,31-2022.00,Physical Therapist Aides
53,42,3,53-6041.00,Traffic Technicians
53,36,2,49-9011.00,Mechanical Door Repairers
53,36,2,49-9052.00,Telecommunications Line Installers and Repairers
53,35,2,31-1133.00,Psychiatric Aides
53,34,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
53,32,2,35-2012.00,"Cooks, Institution and Cafeteria"
52,63,4,17-2199.10,Wind Energy Engineers
52,54,5,15-2041.01,Biostatisticians
52,54,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
52,52,5,25-1052.00,"Chemistry Teachers, Postsecondary"
52,52,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
52,50,3,33-3051.04,Customs and Border Protection Officers
52,50,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
52,50,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
52,50,3,25-3021.00,Self-Enrichment Teachers
52,49,2,47-2221.00,Structural Iron and Steel Workers
52,48,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
52,48,4,29-1128.00,Exercise Physiologists
52,47,4,13-2071.00,Credit Counselors
52,47,3,17-3026.00,Industrial Engineering Technologists and Technicians
52,47,5,25-9044.00,"Teaching Assistants, Postsecondary"
52,47,3,49-9081.00,Wind Turbine Service Technicians
52,46,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
52,46,1,37-3011.00,Landscaping and Groundskeeping Workers
52,46,5,29-1081.00,Podiatrists
52,45,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
52,45,4,27-3023.00,"News Analysts, Reporters, and Journalists"
52,45,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
52,44,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
52,44,3,17-3031.00,Surveying and Mapping Technicians
52,43,3,25-2011.00,"Preschool Teachers, Except Special Education"
52,43,2,53-5011.00,Sailors and Marine Oilers
52,42,2,53-6031.00,Automotive and Watercraft Service Attendants
52,40,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
52,40,2,43-9061.00,"Office Clerks, General"
52,39,3,35-2013.00,"Cooks, Private Household"
52,35,2,39-9011.00,Childcare Workers
51,61,5,15-2031.00,Operations Research Analysts
51,55,4,15-1243.00,Database Architects
51,51,4,19-4021.00,Biological Technicians
