Importance,Level,Job Zone,Code,Occupation
73,59,3,29-1124.00,Radiation Therapists
73,58,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
73,58,5,29-1051.00,Pharmacists
73,56,3,13-1041.06,Coroners
73,56,5,29-9099.01,Midwives
73,48,3,29-2092.00,Hearing Aid Specialists
73,46,3,29-2053.00,Psychiatric Technicians
73,45,4,21-1021.00,"Child, Family, and School Social Workers"
72,72,5,17-2199.09,Nanosystems Engineers
72,72,5,19-2099.01,Remote Sensing Scientists and Technologists
72,69,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
72,66,5,17-2112.01,Human Factors Engineers and Ergonomists
72,65,5,25-4012.00,Curators
72,65,5,29-1151.00,Nurse Anesthetists
72,61,4,17-2081.00,Environmental Engineers
72,61,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
72,60,3,29-1141.01,Acute Care Nurses
72,55,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
72,53,5,29-1011.00,Chiropractors
72,51,3,33-2021.00,Fire Inspectors and Investigators
72,50,4,13-1121.00,"Meeting, Convention, and Event Planners"
72,43,3,31-2012.00,Occupational Therapy Aides
71,79,4,17-2041.00,Chemical Engineers
71,71,4,17-2141.02,Automotive Engineers
71,71,5,25-1032.00,"Engineering Teachers, Postsecondary"
71,69,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
71,66,4,15-1243.00,Database Architects
71,64,4,17-2111.02,Fire-Prevention and Protection Engineers
71,64,4,19-1012.00,Food Scientists and Technologists
71,62,4,15-1299.01,Web Administrators
71,61,5,25-1081.00,"Education Teachers, Postsecondary"
71,60,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
71,60,5,23-1012.00,Judicial Law Clerks
71,58,4,25-2058.00,"Special Education Teachers, Secondary School"
71,57,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
71,56,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
71,56,3,33-1011.00,First-Line Supervisors of Correctional Officers
71,56,5,25-9044.00,"Teaching Assistants, Postsecondary"
71,50,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
71,48,3,27-1022.00,Fashion Designers
70,85,5,19-2012.00,Physicists
70,69,5,19-1029.02,Molecular and Cellular Biologists
70,66,5,25-1065.00,"Political Science Teachers, Postsecondary"
70,65,5,29-1211.00,Anesthesiologists
70,64,5,25-4011.00,Archivists
70,60,4,11-3111.00,Compensation and Benefits Managers
70,57,4,27-2012.03,Media Programming Directors
70,55,4,19-4012.01,Precision Agriculture Technicians
70,54,3,29-2032.00,Diagnostic Medical Sonographers
70,53,4,13-2041.00,Credit Analysts
70,53,5,21-1022.00,Healthcare Social Workers
70,52,5,29-1123.00,Physical Therapists
70,51,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
70,50,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
70,49,4,29-2011.01,Cytogenetic Technologists
70,48,4,11-9199.10,Wind Energy Development Managers
70,45,3,41-9022.00,Real Estate Sales Agents
69,72,4,17-2131.00,Materials Engineers
69,72,4,11-9121.02,Water Resource Specialists
69,69,4,17-1022.01,Geodetic Surveyors
69,65,4,17-2171.00,Petroleum Engineers
69,64,5,25-9031.00,Instructional Coordinators
69,63,4,15-1243.01,Data Warehousing Specialists
69,61,5,19-3034.00,School Psychologists
69,61,5,29-1229.03,Urologists
69,60,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
69,58,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
69,58,4,15-1212.00,Information Security Analysts
69,58,4,17-1022.00,Surveyors
69,54,5,17-1011.00,"Architects, Except Landscape and Naval"
69,52,3,19-4012.00,Agricultural Technicians
69,50,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
69,50,3,29-2081.00,"Opticians, Dispensing"
69,49,2,43-5031.00,Public Safety Telecommunicators
69,48,2,11-9131.00,Postmasters and Mail Superintendents
69,46,3,11-9199.09,Wind Energy Operations Managers
69,44,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
69,43,2,31-1133.00,Psychiatric Aides
69,40,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
68,66,5,11-3031.03,Investment Fund Managers
68,60,4,13-2011.00,Accountants and Auditors
68,57,2,17-3029.01,Non-Destructive Testing Specialists
68,57,3,15-1241.01,Telecommunications Engineering Specialists
68,57,4,53-6051.00,Transportation Inspectors
68,56,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
68,55,3,11-3051.06,Hydroelectric Production Managers
68,54,4,13-2031.00,Budget Analysts
68,54,2,31-9093.00,Medical Equipment Preparers
68,53,4,13-1199.05,Sustainability Specialists
68,51,3,47-2152.04,Solar Thermal Installers and Technicians
68,48,2,43-4051.00,Customer Service Representatives
68,47,2,51-9011.00,Chemical Equipment Operators and Tenders
68,47,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
68,45,2,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
68,44,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
68,44,3,33-3052.00,Transit and Railroad Police
68,41,4,21-1015.00,Rehabilitation Counselors
67,64,4,11-3051.01,Quality Control Systems Managers
67,61,4,13-2061.00,Financial Examiners
67,59,4,13-1051.00,Cost Estimators
67,56,3,33-3021.00,Detectives and Criminal Investigators
67,53,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
67,53,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
67,53,4,15-1244.00,Network and Computer Systems Administrators
67,53,3,47-1011.03,Solar Energy Installation Managers
67,52,4,15-1211.00,Computer Systems Analysts
67,48,5,25-2051.00,"Special Education Teachers, Preschool"
67,47,3,29-2099.01,Neurodiagnostic Technologists
67,44,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
67,43,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
66,70,4,17-2061.00,Computer Hardware Engineers
66,61,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
66,60,4,17-2021.00,Agricultural Engineers
66,59,3,33-3021.02,Police Identification and Records Officers
66,58,3,49-3011.00,Aircraft Mechanics and Service Technicians
66,57,4,17-2121.00,Marine Engineers and Naval Architects
66,57,4,11-3071.04,Supply Chain Managers
66,56,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
66,55,4,27-1024.00,Graphic Designers
66,54,3,43-4061.00,"Eligibility Interviewers, Government Programs"
66,54,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
66,52,3,13-1041.04,Government Property Inspectors and Investigators
66,51,4,29-2011.00,Medical and Clinical Laboratory Technologists
66,51,3,31-9097.00,Phlebotomists
66,49,3,29-2031.00,Cardiovascular Technologists and Technicians
66,49,4,13-1041.01,Environmental Compliance Inspectors
66,48,4,19-4092.00,Forensic Science Technicians
66,48,3,33-3051.00,Police and Sheriff's Patrol Officers
66,47,5,29-1127.00,Speech-Language Pathologists
66,46,3,17-3022.00,Civil Engineering Technologists and Technicians
66,45,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
66,42,3,43-9031.00,Desktop Publishers
65,69,4,17-2161.00,Nuclear Engineers
65,58,4,13-1131.00,Fundraisers
65,58,5,21-1014.00,Mental Health Counselors
65,57,3,13-2082.00,Tax Preparers
65,56,3,29-2012.00,Medical and Clinical Laboratory Technicians
65,55,4,21-2021.00,"Directors, Religious Activities and Education"
65,55,4,13-2072.00,Loan Officers
65,55,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
65,54,4,13-2023.00,Appraisers and Assessors of Real Estate
65,54,3,31-9099.01,Speech-Language Pathology Assistants
65,54,3,29-9093.00,Surgical Assistants
65,52,3,19-4051.02,Nuclear Monitoring Technicians
65,51,3,29-1126.00,Respiratory Therapists
65,51,4,11-2022.00,Sales Managers
65,50,2,45-2011.00,Agricultural Inspectors
65,50,5,29-2091.00,Orthotists and Prosthetists
65,49,2,39-2011.00,Animal Trainers
65,46,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
65,43,3,11-9171.00,Funeral Home Managers
65,42,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
65,39,3,29-2052.00,Pharmacy Technicians
64,66,4,17-2199.07,Photonics Engineers
64,62,4,17-2199.08,Robotics Engineers
64,61,4,11-3021.00,Computer and Information Systems Managers
64,61,4,17-2051.02,Water/Wastewater Engineers
64,59,3,43-4131.00,Loan Interviewers and Clerks
64,57,5,29-1229.06,Sports Medicine Physicians
64,56,4,19-1032.00,Foresters
64,55,4,11-9021.00,Construction Managers
64,55,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
64,55,5,29-1081.00,Podiatrists
64,55,4,41-9031.00,Sales Engineers
64,54,4,17-2112.03,Manufacturing Engineers
64,54,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
64,54,4,15-1255.01,Video Game Designers
64,52,4,13-1081.00,Logisticians
64,52,3,31-9092.00,Medical Assistants
64,50,4,19-1031.02,Range Managers
64,48,4,27-1011.00,Art Directors
64,48,5,21-1013.00,Marriage and Family Therapists
64,48,4,27-2012.00,Producers and Directors
64,47,4,39-9032.00,Recreation Workers
64,46,2,51-8099.01,Biofuels Processing Technicians
64,46,4,15-1299.03,Document Management Specialists
63,65,5,11-9041.00,Architectural and Engineering Managers
63,62,4,15-1251.00,Computer Programmers
63,62,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
63,56,4,15-2051.02,Clinical Data Managers
63,54,4,17-2051.01,Transportation Engineers
63,53,2,47-5013.00,"Service Unit Operators, Oil and Gas"
63,52,3,13-1041.08,Customs Brokers
63,52,4,33-3031.00,Fish and Game Wardens
63,52,4,17-2072.01,Radio Frequency Identification Device Specialists
63,51,5,29-1021.00,"Dentists, General"
63,51,4,19-4099.03,Remote Sensing Technicians
63,50,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
63,49,4,11-3061.00,Purchasing Managers
63,48,4,17-1021.00,Cartographers and Photogrammetrists
63,48,4,29-1125.00,Recreational Therapists
63,46,4,27-3041.00,Editors
63,45,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
63,45,3,31-2021.00,Physical Therapist Assistants
63,44,3,13-1041.00,Compliance Officers
63,44,4,11-1021.00,General and Operations Managers
63,44,2,53-7041.00,Hoist and Winch Operators
63,40,2,33-9011.00,Animal Control Workers
63,40,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
63,35,2,43-6013.00,Medical Secretaries and Administrative Assistants
62,55,4,11-3051.03,Biofuels Production Managers
62,52,4,11-9151.00,Social and Community Service Managers
62,50,4,17-1012.00,Landscape Architects
62,48,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
62,47,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
62,46,3,51-9162.00,Computer Numerically Controlled Tool Programmers
62,45,2,43-4021.00,Correspondence Clerks
62,45,3,51-8013.04,Hydroelectric Plant Technicians
62,42,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
62,37,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
62,36,3,11-9179.02,Spa Managers
61,65,5,17-2141.01,Fuel Cell Engineers
61,57,4,17-2071.00,Electrical Engineers
61,55,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
61,54,4,27-2032.00,Choreographers
61,54,3,51-8012.00,Power Distributors and Dispatchers
61,52,4,15-1253.00,Software Quality Assurance Analysts and Testers
61,51,4,13-1199.04,Business Continuity Planners
61,50,3,23-2011.00,Paralegals and Legal Assistants
61,50,5,29-1024.00,Prosthodontists
61,50,3,17-3024.01,Robotics Technicians
61,49,4,27-2012.05,Media Technical Directors/Managers
61,48,4,29-1129.02,Music Therapists
61,47,4,13-2053.00,Insurance Underwriters
61,46,3,51-8021.00,Stationary Engineers and Boiler Operators
61,45,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
61,44,4,11-9199.08,Loss Prevention Managers
61,43,3,47-4011.01,Energy Auditors
61,41,2,43-9041.00,Insurance Claims and Policy Processing Clerks
61,41,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
61,39,2,51-3093.00,Food Cooking Machine Operators and Tenders
60,54,2,51-8013.03,Biomass Plant Technicians
60,50,1,47-2043.00,Floor Sanders and Finishers
60,49,3,11-3051.02,Geothermal Production Managers
60,49,4,17-2112.00,Industrial Engineers
60,48,2,39-4021.00,Funeral Attendants
60,48,2,53-4011.00,Locomotive Engineers
60,47,3,51-6092.00,Fabric and Apparel Patternmakers
60,47,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
60,46,4,11-9179.01,Fitness and Wellness Coordinators
60,46,2,33-9032.00,Security Guards
60,45,3,35-1011.00,Chefs and Head Cooks
60,43,4,27-4032.00,Film and Video Editors
60,43,4,11-2021.00,Marketing Managers
60,43,2,43-5051.00,Postal Service Clerks
60,43,2,47-4099.03,Weatherization Installers and Technicians
60,42,3,49-3023.00,Automotive Service Technicians and Mechanics
60,42,4,27-2022.00,Coaches and Scouts
60,42,4,11-3051.00,Industrial Production Managers
60,42,3,29-2035.00,Magnetic Resonance Imaging Technologists
60,41,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
60,41,2,31-2022.00,Physical Therapist Aides
60,38,3,33-9021.00,Private Detectives and Investigators
60,37,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
60,37,2,43-2021.00,Telephone Operators
60,35,2,47-2061.00,Construction Laborers
59,52,2,51-4192.00,"Layout Workers, Metal and Plastic"
59,50,3,31-9091.00,Dental Assistants
59,49,2,33-9099.02,Retail Loss Prevention Specialists
59,48,3,27-4014.00,Sound Engineering Technicians
59,47,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
59,47,2,49-9099.01,Geothermal Technicians
59,46,3,33-2011.00,Firefighters
59,46,3,45-4011.00,Forest and Conservation Workers
59,46,3,29-2033.00,Nuclear Medicine Technologists
59,46,2,41-2022.00,Parts Salespersons
59,46,3,29-2034.00,Radiologic Technologists and Technicians
59,45,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
59,44,3,31-9099.02,Endoscopy Technicians
59,44,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
59,44,3,29-2055.00,Surgical Technologists
59,43,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
59,43,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
59,43,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
59,40,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
59,39,4,15-1231.00,Computer Network Support Specialists
59,36,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
59,35,3,29-2057.00,Ophthalmic Medical Technicians
59,30,2,47-4091.00,Segmental Pavers
58,51,2,43-3071.00,Tellers
58,51,3,15-1254.00,Web Developers
58,50,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
58,49,3,19-4071.00,Forest and Conservation Technicians
58,48,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
58,45,3,15-1232.00,Computer User Support Specialists
58,44,3,41-3041.00,Travel Agents
58,41,2,51-5113.00,Print Binding and Finishing Workers
58,40,4,27-3043.00,Writers and Authors
58,39,4,21-1093.00,Social and Human Service Assistants
58,37,3,27-4011.00,Audio and Video Technicians
58,36,4,13-1071.00,Human Resources Specialists
57,64,5,29-1291.00,Acupuncturists
57,58,4,17-2072.00,"Electronics Engineers, Except Computer"
57,56,2,47-3016.00,Helpers--Roofers
57,54,4,17-2051.00,Civil Engineers
57,52,3,49-2091.00,Avionics Technicians
57,52,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
57,52,3,51-8011.00,Nuclear Power Reactor Operators
57,49,2,49-9044.00,Millwrights
57,47,3,17-3027.01,Automotive Engineering Technicians
57,46,5,25-2059.01,Adapted Physical Education Specialists
57,46,4,17-2199.11,Solar Energy Systems Engineers
57,45,2,33-3041.00,Parking Enforcement Workers
57,45,3,39-7011.00,Tour Guides and Escorts
57,43,4,19-4021.00,Biological Technicians
57,43,3,49-9041.00,Industrial Machinery Mechanics
57,43,3,31-2011.00,Occupational Therapy Assistants
57,42,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
57,40,4,25-2021.00,"Elementary School Teachers, Except Special Education"
57,39,3,11-3012.00,Administrative Services Managers
57,37,3,13-1032.00,"Insurance Appraisers, Auto Damage"
57,36,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
56,58,5,17-2199.06,Microsystems Engineers
56,53,2,33-3012.00,Correctional Officers and Jailers
56,48,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
56,45,2,47-2141.00,"Painters, Construction and Maintenance"
56,45,2,47-2181.00,Roofers
56,43,3,17-3031.00,Surveying and Mapping Technicians
56,42,3,47-4011.00,Construction and Building Inspectors
56,41,2,47-2021.00,Brickmasons and Blockmasons
56,40,2,51-3092.00,Food Batchmakers
56,38,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
56,36,2,39-2021.00,Animal Caretakers
56,35,3,51-5111.00,Prepress Technicians and Workers
55,52,4,27-3043.05,"Poets, Lyricists and Creative Writers"
55,51,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
55,50,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
55,49,3,49-3052.00,Motorcycle Mechanics
55,48,4,27-1014.00,Special Effects Artists and Animators
55,47,3,53-2022.00,Airfield Operations Specialists
55,47,3,51-9161.00,Computer Numerically Controlled Tool Operators
55,46,2,53-1041.00,Aircraft Cargo Handling Supervisors
55,46,2,43-4151.00,Order Clerks
55,46,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
55,44,3,33-3011.00,Bailiffs
55,44,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
55,43,3,49-9071.00,"Maintenance and Repair Workers, General"
55,35,2,49-9094.00,Locksmiths and Safe Repairers
55,34,3,31-9094.00,Medical Transcriptionists
55,34,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
55,30,3,49-2098.00,Security and Fire Alarm Systems Installers
54,49,2,47-5043.00,"Roof Bolters, Mining"
54,48,3,49-9081.00,Wind Turbine Service Technicians
54,47,3,53-2021.00,Air Traffic Controllers
54,45,3,17-3029.08,Photonics Technicians
54,44,3,11-9071.00,Gambling Managers
54,44,3,31-9011.00,Massage Therapists
54,43,2,53-1042.01,Recycling Coordinators
54,42,2,43-3021.00,Billing and Posting Clerks
54,42,3,17-3013.00,Mechanical Drafters
54,42,3,51-9082.00,Medical Appliance Technicians
54,42,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
