Context,Job Zone,Code,Occupation
46,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
46,2,43-4051.00,Customer Service Representatives
46,2,43-9021.00,Data Entry Keyers
46,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
46,2,47-3016.00,Helpers--Roofers
46,4,13-1081.00,Logisticians
46,2,51-9141.00,Semiconductor Processing Technicians
46,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
45,5,19-1011.00,Animal Scientists
45,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
45,4,11-3111.00,Compensation and Benefits Managers
45,1,35-9021.00,Dishwashers
45,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
45,3,43-3061.00,Procurement Clerks
44,3,17-3022.00,Civil Engineering Technologists and Technicians
44,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
44,3,29-2051.00,Dietetic Technicians
44,3,17-3012.00,Electrical and Electronics Drafters
44,3,43-4061.00,"Eligibility Interviewers, Government Programs"
44,2,51-3092.00,Food Batchmakers
44,2,39-3012.00,Gambling and Sports Book Writers and Runners
44,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
44,4,17-1022.01,Geodetic Surveyors
44,4,41-3021.00,Insurance Sales Agents
44,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
44,4,17-1022.00,Surveyors
44,3,13-2082.00,Tax Preparers
43,4,17-2061.00,Computer Hardware Engineers
43,4,29-2011.01,Cytogenetic Technologists
43,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
43,3,31-9094.00,Medical Transcriptionists
43,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
43,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
43,3,29-2057.00,Ophthalmic Medical Technicians
43,3,29-2099.08,Patient Representatives
43,2,51-4052.00,"Pourers and Casters, Metal"
43,2,51-5113.00,Print Binding and Finishing Workers
43,4,41-9021.00,Real Estate Brokers
43,5,19-2099.01,Remote Sensing Scientists and Technologists
43,4,17-2199.08,Robotics Engineers
43,2,43-2011.00,"Switchboard Operators, Including Answering Service"
43,4,15-1299.01,Web Administrators
42,4,11-3051.04,Biomass Power Plant Managers
42,3,27-4012.00,Broadcast Technicians
42,4,17-1021.00,Cartographers and Photogrammetrists
42,5,11-1011.00,Chief Executives
42,4,15-1299.08,Computer Systems Engineers/Architects
42,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
42,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
42,3,25-4031.00,Library Technicians
42,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
42,4,13-1199.06,Online Merchants
42,2,31-1132.00,Orderlies
42,3,51-8012.00,Power Distributors and Dispatchers
42,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
42,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
41,1,35-3023.01,Baristas
41,5,19-1021.00,Biochemists and Biophysicists
41,3,47-2011.00,Boilermakers
41,3,15-1232.00,Computer User Support Specialists
41,1,53-7011.00,Conveyor Operators and Tenders
41,2,51-9198.00,Helpers--Production Workers
41,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
41,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
41,3,29-2035.00,Magnetic Resonance Imaging Technologists
41,2,43-5041.00,"Meter Readers, Utilities"
41,2,43-4151.00,Order Clerks
41,5,29-1051.00,Pharmacists
41,2,11-9131.00,Postmasters and Mail Superintendents
41,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
41,3,29-2034.00,Radiologic Technologists and Technicians
41,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
41,4,43-9111.00,Statistical Assistants
41,2,33-9093.00,Transportation Security Screeners
40,3,53-2022.00,Airfield Operations Specialists
40,4,15-1243.00,Database Architects
40,3,31-9099.02,Endoscopy Technicians
40,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
40,2,53-7041.00,Hoist and Winch Operators
40,3,49-9043.00,"Maintenance Workers, Machinery"
40,4,15-1244.00,Network and Computer Systems Administrators
40,2,53-6021.00,Parking Attendants
40,2,51-5112.00,Printing Press Operators
40,3,43-5061.00,"Production, Planning, and Expediting Clerks"
40,2,47-4091.00,Segmental Pavers
40,3,17-3031.00,Surveying and Mapping Technicians
40,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
40,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
40,3,39-7012.00,Travel Guides
40,4,11-3031.01,Treasurers and Controllers
39,2,53-1041.00,Aircraft Cargo Handling Supervisors
39,3,53-6051.01,Aviation Inspectors
39,4,11-3021.00,Computer and Information Systems Managers
39,3,51-9162.00,Computer Numerically Controlled Tool Programmers
39,4,11-3031.00,Financial Managers
39,3,51-9071.06,Gem and Diamond Workers
39,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
39,3,51-8013.04,Hydroelectric Plant Technicians
39,4,17-2112.03,Manufacturing Engineers
39,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
39,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
39,3,17-3029.08,Photonics Technicians
39,2,43-5051.00,Postal Service Clerks
39,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
39,4,15-1253.00,Software Quality Assurance Analysts and Testers
39,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
39,3,53-6041.00,Traffic Technicians
38,4,15-2011.00,Actuaries
38,2,51-3011.00,Bakers
38,3,19-4031.00,Chemical Technicians
38,4,15-2051.02,Clinical Data Managers
38,3,13-1041.00,Compliance Officers
38,5,29-2011.02,Cytotechnologists
38,4,33-3031.00,Fish and Game Wardens
38,4,15-1211.01,Health Informatics Specialists
38,3,11-3051.06,Hydroelectric Production Managers
38,3,29-2099.05,Ophthalmic Medical Technologists
38,2,33-3041.00,Parking Enforcement Workers
38,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
38,4,11-3071.04,Supply Chain Managers
38,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
37,3,29-1141.01,Acute Care Nurses
37,3,17-3011.00,Architectural and Civil Drafters
37,1,47-2051.00,Cement Masons and Concrete Finishers
37,4,19-2031.00,Chemists
37,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
37,1,35-2021.00,Food Preparation Workers
37,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
37,3,11-3051.02,Geothermal Production Managers
37,1,51-9022.00,"Grinding and Polishing Workers, Hand"
37,5,11-3031.03,Investment Fund Managers
37,1,37-3011.00,Landscaping and Groundskeeping Workers
37,3,49-9071.00,"Maintenance and Repair Workers, General"
37,3,29-2033.00,Nuclear Medicine Technologists
37,4,19-4012.01,Precision Agriculture Technicians
37,5,19-3022.00,Survey Researchers
36,2,51-3021.00,Butchers and Meat Cutters
36,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
36,2,43-4021.00,Correspondence Clerks
36,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
36,2,11-9051.00,Food Service Managers
36,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
36,4,33-3021.06,Intelligence Analysts
36,4,13-1081.01,Logistics Engineers
36,4,27-2012.03,Media Programming Directors
36,5,19-1022.00,Microbiologists
36,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
36,2,43-9071.00,"Office Machine Operators, Except Computer"
36,3,29-2052.00,Pharmacy Technicians
36,2,43-5052.00,Postal Service Mail Carriers
36,5,29-1224.00,Radiologists
36,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
36,2,43-3071.00,Tellers
36,3,11-9199.09,Wind Energy Operations Managers
35,4,17-2021.00,Agricultural Engineers
35,2,43-3021.00,Billing and Posting Clerks
35,4,13-1199.04,Business Continuity Planners
35,4,13-2041.00,Credit Analysts
35,4,15-1243.01,Data Warehousing Specialists
35,2,47-4031.00,Fence Erectors
35,4,11-9199.08,Loss Prevention Managers
35,5,17-2199.09,Nanosystems Engineers
35,4,13-2052.00,Personal Financial Advisors
35,3,33-3021.02,Police Identification and Records Officers
35,4,43-9081.00,Proofreaders and Copy Markers
35,4,29-1141.00,Registered Nurses
35,3,29-1126.00,Respiratory Therapists
35,2,53-7065.00,Stockers and Order Fillers
34,2,45-2011.00,Agricultural Inspectors
34,5,29-1211.00,Anesthesiologists
34,3,17-3027.01,Automotive Engineering Technicians
34,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
34,2,43-5021.00,Couriers and Messengers
34,3,27-3092.00,Court Reporters and Simultaneous Captioners
34,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
34,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
34,4,13-1041.03,Equal Opportunity Representatives and Officers
34,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
34,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
34,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
34,4,13-1161.00,Market Research Analysts and Marketing Specialists
34,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
34,2,43-5031.00,Public Safety Telecommunicators
34,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
33,4,13-2023.00,Appraisers and Assessors of Real Estate
33,4,19-2021.00,Atmospheric and Space Scientists
33,4,17-2051.00,Civil Engineers
33,5,15-1221.00,Computer and Information Research Scientists
33,5,29-1215.00,Family Medicine Physicians
33,4,13-2061.00,Financial Examiners
33,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
33,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
33,2,53-2031.00,Flight Attendants
33,3,19-4071.00,Forest and Conservation Technicians
33,1,45-2041.00,"Graders and Sorters, Agricultural Products"
33,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
33,2,17-3029.01,Non-Destructive Testing Specialists
33,3,19-4051.00,Nuclear Technicians
33,5,29-1041.00,Optometrists
33,3,31-9097.00,Phlebotomists
33,1,47-5071.00,"Roustabouts, Oil and Gas"
33,2,47-2211.00,Sheet Metal Workers
33,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
33,2,43-9022.00,Word Processors and Typists
32,2,53-3052.00,"Bus Drivers, Transit and Intercity"
32,3,53-2012.00,Commercial Pilots
32,4,15-1231.00,Computer Network Support Specialists
32,4,15-1251.00,Computer Programmers
32,2,35-2015.00,"Cooks, Short Order"
32,4,13-1051.00,Cost Estimators
32,2,51-2023.00,Electromechanical Equipment Assemblers
32,2,51-9194.00,Etchers and Engravers
32,1,35-3023.00,Fast Food and Counter Workers
32,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
32,4,19-1012.00,Food Scientists and Technologists
32,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
32,4,11-1021.00,General and Operations Managers
32,2,47-4051.00,Highway Maintenance Workers
32,2,43-4121.00,"Library Assistants, Clerical"
32,4,17-2131.00,Materials Engineers
32,4,17-2199.07,Photonics Engineers
32,5,29-1024.00,Prosthodontists
32,4,11-2022.00,Sales Managers
31,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
31,5,25-1011.00,"Business Teachers, Postsecondary"
31,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
31,1,51-9031.00,"Cutters and Trimmers, Hand"
31,3,43-9031.00,Desktop Publishers
31,3,33-3021.00,Detectives and Criminal Investigators
31,4,11-9161.00,Emergency Management Directors
31,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
31,5,29-1216.00,General Internal Medicine Physicians
31,5,13-1111.00,Management Analysts
31,5,29-1151.00,Nurse Anesthetists
31,5,29-1222.00,"Physicians, Pathologists"
31,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
31,4,11-3051.01,Quality Control Systems Managers
31,4,19-1031.02,Range Managers
31,3,41-9022.00,Real Estate Sales Agents
31,2,53-1042.01,Recycling Coordinators
31,4,11-9151.00,Social and Community Service Managers
31,4,21-1093.00,Social and Human Service Assistants
31,3,41-4011.07,Solar Sales Representatives and Assessors
31,3,27-4014.00,Sound Engineering Technicians
31,3,15-1241.01,Telecommunications Engineering Specialists
31,5,29-1229.03,Urologists
30,3,19-4012.00,Agricultural Technicians
30,4,21-1021.00,"Child, Family, and School Social Workers"
30,2,53-7061.00,Cleaners of Vehicles and Equipment
30,4,21-1094.00,Community Health Workers
30,1,35-2011.00,"Cooks, Fast Food"
30,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
30,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
30,3,51-6092.00,Fabric and Apparel Patternmakers
30,2,13-1074.00,Farm Labor Contractors
30,2,39-4021.00,Funeral Attendants
30,3,13-1041.04,Government Property Inspectors and Investigators
30,3,17-3026.00,Industrial Engineering Technologists and Technicians
30,3,49-9041.00,Industrial Machinery Mechanics
30,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
30,4,17-2141.00,Mechanical Engineers
30,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
30,4,17-2161.00,Nuclear Engineers
30,3,29-2081.00,"Opticians, Dispensing"
30,1,51-9123.00,"Painting, Coating, and Decorating Workers"
30,3,51-7032.00,"Patternmakers, Wood"
30,2,31-2022.00,Physical Therapist Aides
30,5,29-1081.00,Podiatrists
30,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
30,2,53-4031.00,Railroad Conductors and Yardmasters
30,4,19-4099.03,Remote Sensing Technicians
30,2,33-9099.02,Retail Loss Prevention Specialists
30,3,53-5031.00,Ship Engineers
30,5,19-1013.00,Soil and Plant Scientists
30,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
30,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
29,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
29,3,11-3012.00,Administrative Services Managers
29,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
29,5,29-1229.01,Allergists and Immunologists
29,5,29-9091.00,Athletic Trainers
29,5,29-1181.00,Audiologists
29,4,17-2141.02,Automotive Engineers
29,4,15-2051.01,Business Intelligence Analysts
29,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
29,3,47-4011.00,Construction and Building Inspectors
29,2,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
29,3,19-4013.00,Food Science Technicians
29,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
29,4,17-2112.00,Industrial Engineers
29,4,15-1299.09,Information Technology Project Managers
29,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
29,1,45-4022.00,Logging Equipment Operators
29,4,17-2121.00,Marine Engineers and Naval Architects
29,5,19-2032.00,Materials Scientists
29,3,29-2099.01,Neurodiagnostic Technologists
29,1,47-2161.00,Plasterers and Stucco Masons
29,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
29,2,41-2031.00,Retail Salespersons
29,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
29,4,13-1161.01,Search Marketing Strategists
29,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
29,4,53-6051.00,Transportation Inspectors
28,4,27-1011.00,Art Directors
28,3,39-5011.00,Barbers
28,2,51-7011.00,Cabinetmakers and Bench Carpenters
28,4,19-1031.00,Conservation Scientists
28,2,41-2021.00,Counter and Rental Clerks
28,3,53-7021.00,Crane and Tower Operators
28,2,53-3031.00,Driver/Sales Workers
28,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
28,4,17-2072.00,"Electronics Engineers, Except Computer"
28,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
28,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
28,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
28,3,33-1012.00,First-Line Supervisors of Police and Detectives
28,5,17-2141.01,Fuel Cell Engineers
28,3,11-9071.00,Gambling Managers
28,3,47-4041.00,Hazardous Materials Removal Workers
28,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
28,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
28,4,11-2021.00,Marketing Managers
28,2,43-6013.00,Medical Secretaries and Administrative Assistants
28,2,49-9044.00,Millwrights
28,3,51-4061.00,"Model Makers, Metal and Plastic"
28,5,19-1029.02,Molecular and Cellular Biologists
28,2,43-9061.00,"Office Clerks, General"
28,2,53-7064.00,"Packers and Packagers, Hand"
28,3,51-4062.00,"Patternmakers, Metal and Plastic"
28,3,29-2053.00,Psychiatric Technicians
28,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
28,2,47-5013.00,"Service Unit Operators, Oil and Gas"
28,3,39-5094.00,Skincare Specialists
28,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
28,3,49-9081.00,Wind Turbine Service Technicians
28,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
27,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
27,3,29-2031.00,Cardiovascular Technologists and Technicians
27,5,29-1011.00,Chiropractors
27,3,47-4011.01,Energy Auditors
27,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
27,4,27-4032.00,Film and Video Editors
27,5,13-2099.01,Financial Quantitative Analysts
27,1,45-3031.00,Fishing and Hunting Workers
27,2,35-3041.00,"Food Servers, Nonrestaurant"
27,4,11-3121.00,Human Resources Managers
27,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
27,5,25-4022.00,Librarians and Media Collections Specialists
27,1,37-2012.00,Maids and Housekeeping Cleaners
27,3,31-9092.00,Medical Assistants
27,3,19-4051.02,Nuclear Monitoring Technicians
27,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
27,2,47-2141.00,"Painters, Construction and Maintenance"
27,2,41-2022.00,Parts Salespersons
27,2,53-6061.00,Passenger Attendants
27,2,53-7062.04,Recycling and Reclamation Workers
27,2,47-2181.00,Roofers
27,3,11-9179.02,Spa Managers
27,2,53-4041.00,Subway and Streetcar Operators
27,2,51-2092.00,Team Assemblers
27,4,27-3042.00,Technical Writers
27,2,51-9197.00,Tire Builders
27,2,49-3093.00,Tire Repairers and Changers
27,4,11-3131.00,Training and Development Managers
27,4,13-1151.00,Training and Development Specialists
27,4,17-2051.01,Transportation Engineers
26,1,45-2091.00,Agricultural Equipment Operators
26,5,17-1011.00,"Architects, Except Landscape and Naval"
26,5,11-9041.00,Architectural and Engineering Managers
26,2,35-3011.00,Bartenders
26,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
26,5,29-1021.00,"Dentists, General"
26,3,29-2032.00,Diagnostic Medical Sonographers
26,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
26,3,47-4021.00,Elevator and Escalator Installers and Repairers
26,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
26,2,43-4071.00,File Clerks
26,3,33-2011.00,Firefighters
26,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
26,4,19-1032.00,Foresters
26,2,41-2012.00,Gambling Change Persons and Booth Cashiers
26,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
26,4,11-3051.00,Industrial Production Managers
26,4,15-1212.00,Information Security Analysts
26,4,17-1012.00,Landscape Architects
26,2,45-4023.00,Log Graders and Scalers
26,2,31-9093.00,Medical Equipment Preparers
26,3,49-9062.00,Medical Equipment Repairers
26,4,27-3023.00,"News Analysts, Reporters, and Journalists"
26,5,29-1171.00,Nurse Practitioners
26,3,23-2011.00,Paralegals and Legal Assistants
26,2,37-2021.00,Pest Control Workers
26,4,27-1014.00,Special Effects Artists and Animators
26,5,15-2041.00,Statisticians
26,4,11-9121.02,Water Resource Specialists
25,4,11-2011.00,Advertising and Promotions Managers
25,5,21-2011.00,Clergy
25,4,11-9021.00,Construction Managers
25,2,35-2012.00,"Cooks, Institution and Cafeteria"
25,2,33-3012.00,Correctional Officers and Jailers
25,2,47-2081.00,Drywall and Ceiling Tile Installers
25,3,29-2092.00,Hearing Aid Specialists
25,2,53-7051.00,Industrial Truck and Tractor Operators
25,5,19-3032.00,Industrial-Organizational Psychologists
25,2,51-4192.00,"Layout Workers, Metal and Plastic"
25,3,43-6012.00,Legal Secretaries and Administrative Assistants
25,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
25,4,27-2012.05,Media Technical Directors/Managers
25,3,33-9021.00,Private Detectives and Investigators
25,4,41-9031.00,Sales Engineers
25,3,49-9097.00,Signal and Track Switch Repairers
25,3,29-9093.00,Surgical Assistants
25,2,47-2082.00,Tapers
25,3,29-2056.00,Veterinary Technologists and Technicians
25,3,15-1254.00,Web Developers
25,2,53-7073.00,Wellhead Pumpers
24,2,33-9011.00,Animal Control Workers
24,5,25-4011.00,Archivists
24,4,17-2031.00,Bioengineers and Biomedical Engineers
24,3,35-1011.00,Chefs and Head Cooks
24,4,27-1021.00,Commercial and Industrial Designers
24,3,39-6012.00,Concierges
24,2,35-2014.00,"Cooks, Restaurant"
24,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
24,4,17-3025.00,Environmental Engineering Technologists and Technicians
24,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
24,3,33-2021.00,Fire Inspectors and Investigators
24,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
24,5,19-1029.03,Geneticists
24,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
24,2,53-3033.00,Light Truck Drivers
24,4,17-2171.00,Petroleum Engineers
24,5,25-1066.00,"Psychology Teachers, Postsecondary"
24,3,19-4099.01,Quality Control Analysts
24,4,17-2072.01,Radio Frequency Identification Device Specialists
24,2,49-9096.00,Riggers
24,2,35-3031.00,Waiters and Waitresses
23,3,49-3011.00,Aircraft Mechanics and Service Technicians
23,2,39-6011.00,Baggage Porters and Bellhops
23,5,15-2041.01,Biostatisticians
23,2,41-2011.00,Cashiers
23,4,11-9121.01,Clinical Research Coordinators
23,3,31-9091.00,Dental Assistants
23,4,17-2081.00,Environmental Engineers
23,5,25-9021.00,Farm and Home Management Educators
23,4,11-9179.01,Fitness and Wellness Coordinators
23,4,13-1131.00,Fundraisers
