Importance,Level,Job Zone,Code,Occupation
85,76,3,43-4131.00,Loan Interviewers and Clerks
85,75,3,13-1032.00,"Insurance Appraisers, Auto Damage"
85,74,3,33-3051.04,Customs and Border Protection Officers
85,72,4,19-1031.03,Park Naturalists
85,69,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
85,68,2,33-9011.00,Animal Control Workers
85,67,2,43-3041.00,Gambling Cage Workers
85,62,2,41-2012.00,Gambling Change Persons and Booth Cashiers
84,77,4,13-1121.00,"Meeting, Convention, and Event Planners"
84,72,4,33-3031.00,Fish and Game Wardens
84,68,3,29-2092.00,Hearing Aid Specialists
84,63,1,35-3023.01,Baristas
83,76,3,27-2042.00,Musicians and Singers
83,73,3,29-1141.01,Acute Care Nurses
83,71,2,41-2022.00,Parts Salespersons
83,67,2,43-3071.00,Tellers
82,81,4,27-2012.03,Media Programming Directors
82,74,4,41-3011.00,Advertising Sales Agents
82,73,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
82,69,3,39-7011.00,Tour Guides and Escorts
82,67,3,33-3011.00,Bailiffs
82,65,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
82,61,3,29-1292.00,Dental Hygienists
82,60,2,43-6013.00,Medical Secretaries and Administrative Assistants
81,71,5,19-3051.00,Urban and Regional Planners
81,69,3,45-4011.00,Forest and Conservation Workers
81,68,5,29-1131.00,Veterinarians
81,65,3,13-1041.00,Compliance Officers
81,64,5,29-1221.00,"Pediatricians, General"
81,62,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
80,74,5,29-1229.02,Hospitalists
80,71,3,11-9179.02,Spa Managers
80,70,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
80,70,5,19-3093.00,Historians
80,69,2,33-9032.00,Security Guards
80,67,3,41-9022.00,Real Estate Sales Agents
80,66,3,39-6012.00,Concierges
80,66,5,29-1051.00,Pharmacists
80,65,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
80,65,3,43-4061.00,"Eligibility Interviewers, Government Programs"
80,64,3,39-7012.00,Travel Guides
80,63,2,53-3052.00,"Bus Drivers, Transit and Intercity"
80,63,4,19-1031.02,Range Managers
80,62,5,29-1299.02,Orthoptists
80,56,5,29-1215.00,Family Medicine Physicians
80,56,2,33-3041.00,Parking Enforcement Workers
79,72,5,29-1161.00,Nurse Midwives
79,72,5,29-1229.06,Sports Medicine Physicians
79,71,4,11-9081.00,Lodging Managers
79,69,3,31-9091.00,Dental Assistants
79,68,3,13-1041.06,Coroners
79,67,5,29-1229.01,Allergists and Immunologists
79,67,3,11-9071.00,Gambling Managers
79,65,2,27-2011.00,Actors
79,63,3,29-2099.05,Ophthalmic Medical Technologists
79,63,5,29-1071.00,Physician Assistants
78,71,2,39-3012.00,Gambling and Sports Book Writers and Runners
78,66,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
78,66,5,29-1081.00,Podiatrists
78,65,3,29-2035.00,Magnetic Resonance Imaging Technologists
78,63,3,49-9063.00,Musical Instrument Repairers and Tuners
78,57,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
78,56,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
77,80,2,49-9095.00,Manufactured Building and Mobile Home Installers
77,69,3,31-9097.00,Phlebotomists
77,68,5,29-1171.00,Nurse Practitioners
77,67,5,29-1011.00,Chiropractors
77,66,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
77,66,2,35-3041.00,"Food Servers, Nonrestaurant"
77,66,2,49-9031.00,Home Appliance Repairers
77,66,3,29-2033.00,Nuclear Medicine Technologists
77,64,4,21-1093.00,Social and Human Service Assistants
77,64,3,41-3041.00,Travel Agents
77,61,2,35-3011.00,Bartenders
77,60,2,43-4031.00,"Court, Municipal, and License Clerks"
77,55,2,31-2022.00,Physical Therapist Aides
76,72,5,29-1241.00,"Ophthalmologists, Except Pediatric"
76,71,4,11-9161.00,Emergency Management Directors
76,69,2,47-4051.00,Highway Maintenance Workers
76,66,5,21-1022.00,Healthcare Social Workers
76,64,5,29-9099.01,Midwives
76,64,5,29-1299.01,Naturopathic Physicians
75,70,5,29-1216.00,General Internal Medicine Physicians
75,68,3,35-1011.00,Chefs and Head Cooks
75,67,2,39-2011.00,Animal Trainers
75,65,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
75,64,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
75,62,2,49-9094.00,Locksmiths and Safe Repairers
75,62,2,33-9093.00,Transportation Security Screeners
75,62,2,35-3031.00,Waiters and Waitresses
75,61,3,31-2011.00,Occupational Therapy Assistants
75,60,2,53-5022.00,Motorboat Operators
75,58,2,43-5051.00,Postal Service Clerks
75,55,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
75,54,2,11-9051.00,Food Service Managers
74,71,4,21-2021.00,"Directors, Religious Activities and Education"
74,70,3,27-2031.00,Dancers
74,70,3,29-2056.00,Veterinary Technologists and Technicians
74,69,2,31-9095.00,Pharmacy Aides
74,68,5,25-4011.00,Archivists
74,68,3,33-2011.00,Firefighters
74,68,4,27-3091.00,Interpreters and Translators
74,68,4,27-3023.00,"News Analysts, Reporters, and Journalists"
74,68,5,29-1218.00,Obstetricians and Gynecologists
74,68,4,27-3031.00,Public Relations Specialists
74,65,2,51-3021.00,Butchers and Meat Cutters
74,60,4,13-1041.01,Environmental Compliance Inspectors
74,59,4,29-1128.00,Exercise Physiologists
74,59,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
74,49,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
73,69,2,53-3031.00,Driver/Sales Workers
73,61,3,39-4011.00,Embalmers
73,61,5,29-1023.00,Orthodontists
73,60,2,43-2011.00,"Switchboard Operators, Including Answering Service"
73,59,3,29-2032.00,Diagnostic Medical Sonographers
73,57,3,29-2052.00,Pharmacy Technicians
73,57,4,39-9032.00,Recreation Workers
73,56,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
72,68,5,29-1151.00,Nurse Anesthetists
72,68,4,17-1022.00,Surveyors
72,67,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
72,67,4,13-1041.03,Equal Opportunity Representatives and Officers
72,63,5,29-1141.02,Advanced Practice Psychiatric Nurses
72,63,2,43-3021.00,Billing and Posting Clerks
72,63,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
72,63,4,19-3099.01,Transportation Planners
72,59,4,19-1031.00,Conservation Scientists
72,57,2,37-2021.00,Pest Control Workers
72,51,2,43-4121.00,"Library Assistants, Clerical"
72,48,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
71,67,3,29-9093.00,Surgical Assistants
71,62,2,53-6031.00,Automotive and Watercraft Service Attendants
71,62,3,29-2099.01,Neurodiagnostic Technologists
71,59,4,13-2071.00,Credit Counselors
71,59,4,11-1021.00,General and Operations Managers
71,51,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
70,75,5,29-1224.00,Radiologists
70,72,5,29-2091.00,Orthotists and Prosthetists
70,70,5,25-4012.00,Curators
70,69,4,13-1131.00,Fundraisers
70,66,2,53-1042.01,Recycling Coordinators
70,64,4,11-9199.10,Wind Energy Development Managers
70,62,5,29-9092.00,Genetic Counselors
70,61,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
70,61,5,25-1066.00,"Psychology Teachers, Postsecondary"
70,60,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
70,59,3,29-2099.08,Patient Representatives
70,55,3,43-4141.00,New Accounts Clerks
70,54,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
70,49,2,53-6021.00,Parking Attendants
69,73,4,27-2032.00,Choreographers
69,68,3,49-9064.00,Watch and Clock Repairers
69,66,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
69,64,3,29-1126.00,Respiratory Therapists
69,61,5,29-1217.00,Neurologists
69,60,3,29-2031.00,Cardiovascular Technologists and Technicians
69,60,2,39-3011.00,Gambling Dealers
69,59,3,13-1041.04,Government Property Inspectors and Investigators
69,56,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
69,55,1,47-2043.00,Floor Sanders and Finishers
68,65,4,11-2022.00,Sales Managers
68,63,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
68,62,4,13-2052.00,Personal Financial Advisors
68,62,4,25-2057.00,"Special Education Teachers, Middle School"
68,61,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
68,57,5,21-2011.00,Clergy
68,53,2,49-9052.00,Telecommunications Line Installers and Repairers
68,49,4,21-1015.00,Rehabilitation Counselors
67,70,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
67,65,5,29-1229.05,Preventive Medicine Physicians
67,65,3,31-9099.01,Speech-Language Pathology Assistants
67,64,5,29-1141.04,Clinical Nurse Specialists
67,63,5,29-1229.03,Urologists
67,58,5,29-1213.00,Dermatologists
67,58,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
67,58,2,27-1023.00,Floral Designers
67,58,5,29-1122.00,Occupational Therapists
67,57,4,29-1125.00,Recreational Therapists
67,54,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
67,54,4,29-1141.00,Registered Nurses
66,63,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
66,62,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
66,62,5,19-1023.00,Zoologists and Wildlife Biologists
66,61,5,25-1122.00,"Communications Teachers, Postsecondary"
66,61,4,13-2072.00,Loan Officers
66,61,5,21-1014.00,Mental Health Counselors
66,61,4,27-2041.00,Music Directors and Composers
66,61,4,11-9151.00,Social and Community Service Managers
66,60,4,11-9179.01,Fitness and Wellness Coordinators
66,60,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
66,59,3,53-2021.00,Air Traffic Controllers
66,59,4,29-1129.02,Music Therapists
66,58,2,39-5093.00,Shampooers
66,55,2,53-1041.00,Aircraft Cargo Handling Supervisors
65,60,3,53-2012.00,Commercial Pilots
65,59,3,31-9092.00,Medical Assistants
65,55,5,21-1013.00,Marriage and Family Therapists
65,54,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
65,54,2,51-6051.00,"Sewers, Hand"
65,52,3,39-1022.00,First-Line Supervisors of Personal Service Workers
64,63,5,11-1011.03,Chief Sustainability Officers
64,61,5,25-1011.00,"Business Teachers, Postsecondary"
64,59,4,27-2012.00,Producers and Directors
64,58,5,29-1129.01,Art Therapists
64,56,5,19-1029.04,Biologists
64,50,2,47-4099.03,Weatherization Installers and Technicians
63,64,4,17-1012.00,Landscape Architects
63,62,3,27-1012.00,Craft Artists
63,61,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
63,61,5,19-3033.00,Clinical and Counseling Psychologists
63,58,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
63,58,4,19-4092.00,Forensic Science Technicians
63,57,4,17-1021.00,Cartographers and Photogrammetrists
63,55,3,53-2022.00,Airfield Operations Specialists
63,54,2,49-9011.00,Mechanical Door Repairers
63,53,3,27-1022.00,Fashion Designers
63,53,3,19-4071.00,Forest and Conservation Technicians
63,48,2,43-4051.00,Customer Service Representatives
62,65,2,27-2021.00,Athletes and Sports Competitors
62,56,1,35-2021.00,Food Preparation Workers
62,54,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
62,51,2,43-5052.00,Postal Service Mail Carriers
62,49,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
62,46,3,25-4031.00,Library Technicians
62,43,1,35-3023.00,Fast Food and Counter Workers
62,43,3,39-9041.00,Residential Advisors
61,70,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
61,66,5,23-1011.00,Lawyers
61,63,5,29-1211.00,Anesthesiologists
61,60,4,27-2012.04,Talent Directors
61,58,4,27-1011.00,Art Directors
61,56,2,43-5041.00,"Meter Readers, Utilities"
61,55,5,29-1031.00,Dietitians and Nutritionists
61,51,2,49-3093.00,Tire Repairers and Changers
61,47,2,39-5092.00,Manicurists and Pedicurists
61,47,3,27-1026.00,Merchandise Displayers and Window Trimmers
61,46,3,11-9199.09,Wind Energy Operations Managers
61,45,2,33-9091.00,Crossing Guards and Flaggers
61,Not available,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
60,59,4,19-1032.00,Foresters
60,59,3,49-3052.00,Motorcycle Mechanics
60,57,4,41-3021.00,Insurance Sales Agents
60,56,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
60,55,2,49-3022.00,Automotive Glass Installers and Repairers
60,55,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
60,55,2,11-9131.00,Postmasters and Mail Superintendents
60,54,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
60,51,4,13-2023.00,Appraisers and Assessors of Real Estate
60,51,2,53-3033.00,Light Truck Drivers
60,50,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
60,49,3,49-2097.00,Audiovisual Equipment Installers and Repairers
60,49,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
60,45,3,35-2013.00,"Cooks, Private Household"
59,61,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
59,60,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
59,60,5,19-2041.02,Environmental Restoration Planners
59,58,3,33-1011.00,First-Line Supervisors of Correctional Officers
59,56,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
59,51,2,39-2021.00,Animal Caretakers
59,50,3,47-4011.00,Construction and Building Inspectors
59,50,2,47-2061.00,Construction Laborers
59,50,3,29-2053.00,Psychiatric Technicians
59,47,2,35-2015.00,"Cooks, Short Order"
59,46,2,53-6011.00,Bridge and Lock Tenders
59,44,2,53-7081.00,Refuse and Recyclable Material Collectors
58,61,5,19-1011.00,Animal Scientists
58,60,4,19-2021.00,Atmospheric and Space Scientists
58,55,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
58,54,4,11-3031.00,Financial Managers
58,51,4,25-2021.00,"Elementary School Teachers, Except Special Education"
58,51,2,43-4151.00,Order Clerks
58,49,5,29-1071.01,Anesthesiologist Assistants
58,48,2,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
58,42,1,47-2161.00,Plasterers and Stucco Masons
58,41,1,37-2012.00,Maids and Housekeeping Cleaners
57,55,5,29-1291.00,Acupuncturists
57,54,2,45-2011.00,Agricultural Inspectors
57,53,3,47-4021.00,Elevator and Escalator Installers and Repairers
57,52,4,11-9199.02,Compliance Managers
57,52,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
57,51,3,27-4011.00,Audio and Video Technicians
57,50,3,47-1011.03,Solar Energy Installation Managers
57,49,4,25-2058.00,"Special Education Teachers, Secondary School"
57,48,3,53-6041.00,Traffic Technicians
57,47,4,27-3043.00,Writers and Authors
57,42,3,19-4013.00,Food Science Technicians
56,53,3,53-6051.01,Aviation Inspectors
56,53,3,47-2111.00,Electricians
56,53,5,25-9031.00,Instructional Coordinators
56,53,4,17-2051.01,Transportation Engineers
56,50,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
56,50,3,33-9021.00,Private Detectives and Investigators
56,49,5,29-1127.00,Speech-Language Pathologists
56,48,2,35-2014.00,"Cooks, Restaurant"
56,38,2,51-7011.00,Cabinetmakers and Bench Carpenters
55,57,5,19-1013.00,Soil and Plant Scientists
55,54,4,11-2011.00,Advertising and Promotions Managers
55,53,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
55,52,5,25-1031.00,"Architecture Teachers, Postsecondary"
55,50,5,25-2059.01,Adapted Physical Education Specialists
55,50,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
55,49,4,11-9121.01,Clinical Research Coordinators
55,42,2,47-2141.00,"Painters, Construction and Maintenance"
54,59,4,41-9021.00,Real Estate Brokers
54,56,4,17-2081.00,Environmental Engineers
54,55,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
54,54,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
54,52,3,49-2098.00,Security and Fire Alarm Systems Installers
54,48,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
54,47,3,47-2152.04,Solar Thermal Installers and Technicians
54,46,2,47-2121.00,Glaziers
54,45,5,29-1223.00,Psychiatrists
54,42,2,39-3021.00,Motion Picture Projectionists
53,54,4,17-1022.01,Geodetic Surveyors
53,50,2,31-1121.00,Home Health Aides
53,50,3,51-9082.00,Medical Appliance Technicians
53,50,3,49-3051.00,Motorboat Mechanics and Service Technicians
53,50,3,51-8012.00,Power Distributors and Dispatchers
53,48,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
53,45,2,49-3092.00,Recreational Vehicle Service Technicians
53,44,4,13-1199.06,Online Merchants
53,44,3,13-2082.00,Tax Preparers
53,42,2,39-9011.00,Childcare Workers
53,Not available,2,53-7065.00,Stockers and Order Fillers
52,58,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
52,55,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
52,53,4,11-9121.02,Water Resource Specialists
52,49,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
52,48,2,33-3012.00,Correctional Officers and Jailers
52,48,3,27-3092.00,Court Reporters and Simultaneous Captioners
52,48,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
52,47,3,47-4011.01,Energy Auditors
52,46,4,25-3041.00,Tutors
52,45,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
52,45,5,21-1023.00,Mental Health and Substance Abuse Social Workers
52,44,3,11-3012.00,Administrative Services Managers
52,44,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
52,43,2,47-2231.00,Solar Photovoltaic Installers
52,43,2,43-9022.00,Word Processors and Typists
52,40,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
52,39,3,33-3021.02,Police Identification and Records Officers
52,Not available,5,25-4022.00,Librarians and Media Collections Specialists
51,54,4,17-2021.00,Agricultural Engineers
51,52,2,47-4091.00,Segmental Pavers
51,51,3,29-2051.00,Dietetic Technicians
51,49,3,31-9099.02,Endoscopy Technicians
51,47,3,25-3021.00,Self-Enrichment Teachers
51,47,5,25-2051.00,"Special Education Teachers, Preschool"
51,47,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
51,46,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
51,46,3,23-2011.00,Paralegals and Legal Assistants
51,44,4,27-4032.00,Film and Video Editors
51,44,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
51,44,2,47-3016.00,Helpers--Roofers
51,43,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
51,43,4,13-1071.00,Human Resources Specialists
51,41,2,31-9093.00,Medical Equipment Preparers
50,60,5,25-1064.00,"Geography Teachers, Postsecondary"
50,57,5,19-3091.00,Anthropologists and Archeologists
50,55,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
50,53,3,41-4011.07,Solar Sales Representatives and Assessors
50,50,4,17-2051.00,Civil Engineers
50,49,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
50,49,2,45-4023.00,Log Graders and Scalers
50,49,3,51-9195.05,"Potters, Manufacturing"
50,46,4,27-1025.00,Interior Designers
50,45,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
50,44,2,31-1132.00,Orderlies
50,44,2,51-5112.00,Printing Press Operators
50,42,3,29-2055.00,Surgical Technologists
50,40,2,49-9051.00,Electrical Power-Line Installers and Repairers
49,52,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
49,48,5,11-1011.00,Chief Executives
49,48,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
49,45,2,47-2041.00,Carpet Installers
49,44,2,43-5011.00,Cargo and Freight Agents
49,43,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
49,43,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
49,43,3,49-9071.00,"Maintenance and Repair Workers, General"
49,42,3,51-8013.04,Hydroelectric Plant Technicians
49,41,2,43-9061.00,"Office Clerks, General"
49,37,2,51-6093.00,Upholsterers
49,31,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
48,51,5,17-1011.00,"Architects, Except Landscape and Naval"
48,48,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
48,48,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
48,46,4,25-4013.00,Museum Technicians and Conservators
48,45,2,47-2181.00,Roofers
48,44,4,27-2022.00,Coaches and Scouts
48,44,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
48,44,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
48,39,3,27-4031.00,"Camera Operators, Television, Video, and Film"
48,39,3,29-2012.00,Medical and Clinical Laboratory Technicians
47,52,4,13-1199.05,Sustainability Specialists
47,51,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
47,49,5,25-1054.00,"Physics Teachers, Postsecondary"
47,48,5,25-1042.00,"Biological Science Teachers, Postsecondary"
47,48,5,11-9111.00,Medical and Health Services Managers
47,46,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
47,46,5,25-1113.00,"Social Work Teachers, Postsecondary"
47,45,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
47,43,3,49-3023.00,Automotive Service Technicians and Mechanics
47,43,5,25-1082.00,"Library Science Teachers, Postsecondary"
47,43,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
47,41,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
47,40,4,27-3041.00,Editors
47,39,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
47,38,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
47,32,3,31-1131.00,Nursing Assistants
46,56,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
46,52,5,19-3094.00,Political Scientists
46,47,1,35-9021.00,Dishwashers
46,44,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
46,42,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
46,41,3,49-9092.00,Commercial Divers
45,48,2,47-2044.00,Tile and Stone Setters
45,46,4,11-3121.00,Human Resources Managers
45,44,4,11-2021.00,Marketing Managers
45,44,4,29-2011.00,Medical and Clinical Laboratory Technologists
45,44,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
45,43,3,27-4012.00,Broadcast Technicians
45,42,2,33-9099.02,Retail Loss Prevention Specialists
45,39,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
45,38,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
45,33,2,43-9071.00,"Office Machine Operators, Except Computer"
45,32,2,47-2142.00,Paperhangers
44,54,5,19-3041.00,Sociologists
44,48,2,53-7062.04,Recycling and Reclamation Workers
44,47,4,13-1161.00,Market Research Analysts and Marketing Specialists
44,44,4,11-9199.08,Loss Prevention Managers
44,40,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
44,38,3,25-2011.00,"Preschool Teachers, Except Special Education"
44,37,2,53-6061.00,Passenger Attendants
44,36,3,49-9061.00,Camera and Photographic Equipment Repairers
44,34,2,43-9041.00,Insurance Claims and Policy Processing Clerks
44,34,2,37-3013.00,Tree Trimmers and Pruners
44,30,2,43-4021.00,Correspondence Clerks
43,47,3,11-3051.06,Hydroelectric Production Managers
43,46,4,11-9021.00,Construction Managers
43,43,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
43,42,2,43-5021.00,Couriers and Messengers
43,38,2,49-3021.00,Automotive Body and Related Repairers
43,36,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
43,36,3,17-3022.00,Civil Engineering Technologists and Technicians
43,36,4,17-3025.00,Environmental Engineering Technologists and Technicians
43,35,2,35-2012.00,"Cooks, Institution and Cafeteria"
43,34,4,43-9111.00,Statistical Assistants
42,56,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
42,53,5,19-2043.00,Hydrologists
42,51,5,11-9033.00,"Education Administrators, Postsecondary"
42,49,5,19-1041.00,Epidemiologists
42,47,4,19-5011.00,Occupational Health and Safety Specialists
42,47,5,25-1065.00,"Political Science Teachers, Postsecondary"
42,46,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
42,45,2,47-4031.00,Fence Erectors
42,41,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
42,40,4,11-3131.00,Training and Development Managers
42,38,4,19-4061.00,Social Science Research Assistants
42,37,3,13-1041.08,Customs Brokers
42,37,2,43-9021.00,Data Entry Keyers
42,37,3,47-4041.00,Hazardous Materials Removal Workers
42,37,2,43-2021.00,Telephone Operators
42,36,4,11-3061.00,Purchasing Managers
42,34,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
42,32,2,51-2061.00,Timing Device Assemblers and Adjusters
