Importance,Level,Job Zone,Code,Occupation
86,81,4,17-2061.00,Computer Hardware Engineers
86,81,5,17-2141.01,Fuel Cell Engineers
86,79,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
86,78,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
86,76,4,43-9111.00,Statistical Assistants
86,76,4,17-2112.02,Validation Engineers
86,75,4,15-1211.01,Health Informatics Specialists
86,73,4,13-1081.02,Logistics Analysts
86,69,4,19-4021.00,Biological Technicians
86,68,4,13-2053.00,Insurance Underwriters
85,84,5,19-2041.01,Climate Change Policy Analysts
85,80,5,25-1042.00,"Biological Science Teachers, Postsecondary"
85,73,4,19-3099.01,Transportation Planners
85,67,4,19-2031.00,Chemists
85,64,3,19-4013.00,Food Science Technicians
84,81,4,17-2199.07,Photonics Engineers
84,80,5,29-1211.00,Anesthesiologists
84,78,4,19-2021.00,Atmospheric and Space Scientists
84,77,4,17-2021.00,Agricultural Engineers
84,77,5,11-1011.00,Chief Executives
84,77,5,25-1054.00,"Physics Teachers, Postsecondary"
84,76,4,13-1041.03,Equal Opportunity Representatives and Officers
84,75,4,13-2023.00,Appraisers and Assessors of Real Estate
84,73,4,15-1242.00,Database Administrators
83,80,5,19-2099.01,Remote Sensing Scientists and Technologists
83,80,5,19-3051.00,Urban and Regional Planners
83,76,4,11-3111.00,Compensation and Benefits Managers
83,75,4,17-2051.02,Water/Wastewater Engineers
83,72,4,15-1253.00,Software Quality Assurance Analysts and Testers
83,71,4,19-5011.00,Occupational Health and Safety Specialists
83,70,4,17-2199.08,Robotics Engineers
83,66,4,29-2011.01,Cytogenetic Technologists
82,80,4,17-2161.00,Nuclear Engineers
82,76,4,19-1012.00,Food Scientists and Technologists
82,75,3,33-3051.04,Customs and Border Protection Officers
82,75,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
82,74,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
82,73,5,19-1022.00,Microbiologists
82,73,5,29-1171.00,Nurse Practitioners
82,73,4,11-9199.01,Regulatory Affairs Managers
82,73,4,13-1199.05,Sustainability Specialists
82,71,4,17-2081.00,Environmental Engineers
82,71,4,13-2052.00,Personal Financial Advisors
82,70,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
82,69,4,17-2051.01,Transportation Engineers
82,68,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
82,67,4,13-2072.00,Loan Officers
82,67,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
81,78,5,19-1023.00,Zoologists and Wildlife Biologists
81,76,5,29-1141.02,Advanced Practice Psychiatric Nurses
81,75,5,17-2112.01,Human Factors Engineers and Ergonomists
81,74,5,25-1021.00,"Computer Science Teachers, Postsecondary"
81,74,4,17-2111.02,Fire-Prevention and Protection Engineers
81,73,5,29-1299.01,Naturopathic Physicians
81,71,4,11-3021.00,Computer and Information Systems Managers
81,71,3,19-5012.00,Occupational Health and Safety Technicians
81,69,5,11-1011.03,Chief Sustainability Officers
81,69,5,29-1215.00,Family Medicine Physicians
81,68,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
80,76,4,11-3051.01,Quality Control Systems Managers
80,75,5,19-2041.02,Environmental Restoration Planners
80,74,5,25-9031.00,Instructional Coordinators
80,74,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
80,73,5,29-1229.03,Urologists
80,71,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
80,70,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
80,70,4,11-3071.04,Supply Chain Managers
80,70,4,17-1022.00,Surveyors
80,68,4,11-3061.00,Purchasing Managers
80,67,4,29-2011.00,Medical and Clinical Laboratory Technologists
80,66,4,17-2141.00,Mechanical Engineers
80,66,3,13-2082.00,Tax Preparers
80,65,4,17-2112.03,Manufacturing Engineers
79,86,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
79,80,5,25-1063.00,"Economics Teachers, Postsecondary"
79,73,5,29-1022.00,Oral and Maxillofacial Surgeons
79,72,4,17-2071.00,Electrical Engineers
79,71,5,29-1141.04,Clinical Nurse Specialists
79,71,4,15-1299.09,Information Technology Project Managers
79,71,5,11-9111.00,Medical and Health Services Managers
79,69,2,33-9099.02,Retail Loss Prevention Specialists
79,68,4,13-1151.00,Training and Development Specialists
79,64,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
79,63,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
78,74,4,13-2011.00,Accountants and Auditors
78,67,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
78,67,4,13-1131.00,Fundraisers
78,67,4,19-4012.01,Precision Agriculture Technicians
78,67,3,33-9021.00,Private Detectives and Investigators
78,67,4,19-1031.02,Range Managers
78,66,5,23-1011.00,Lawyers
78,66,3,29-2099.01,Neurodiagnostic Technologists
78,62,4,15-1211.00,Computer Systems Analysts
77,79,4,21-1091.00,Health Education Specialists
77,70,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
77,69,4,15-1212.00,Information Security Analysts
77,69,3,31-9092.00,Medical Assistants
77,69,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
77,68,5,29-1071.01,Anesthesiologist Assistants
77,68,4,11-3121.00,Human Resources Managers
77,68,4,25-2057.00,"Special Education Teachers, Middle School"
77,67,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
77,66,5,29-1222.00,"Physicians, Pathologists"
77,66,4,19-4099.03,Remote Sensing Technicians
77,60,4,17-1021.00,Cartographers and Photogrammetrists
77,56,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
77,54,3,19-4099.01,Quality Control Analysts
76,72,3,17-3027.00,Mechanical Engineering Technologists and Technicians
76,71,5,25-1112.00,"Law Teachers, Postsecondary"
76,71,4,13-1041.07,Regulatory Affairs Specialists
76,70,4,11-9199.02,Compliance Managers
76,70,5,11-9033.00,"Education Administrators, Postsecondary"
76,68,5,25-1052.00,"Chemistry Teachers, Postsecondary"
76,61,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
75,74,5,29-1229.01,Allergists and Immunologists
75,73,4,15-2051.02,Clinical Data Managers
75,73,4,41-9031.00,Sales Engineers
75,69,3,53-2021.00,Air Traffic Controllers
75,69,2,27-2021.00,Athletes and Sports Competitors
75,65,4,27-3042.00,Technical Writers
75,64,4,11-3051.04,Biomass Power Plant Managers
75,63,3,43-4131.00,Loan Interviewers and Clerks
75,63,5,17-2199.06,Microsystems Engineers
75,63,3,15-1241.01,Telecommunications Engineering Specialists
75,60,5,25-1113.00,"Social Work Teachers, Postsecondary"
75,58,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
75,55,3,19-4031.00,Chemical Technicians
74,74,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
74,71,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
74,68,4,17-2072.00,"Electronics Engineers, Except Computer"
74,67,3,29-1126.00,Respiratory Therapists
74,67,4,11-9199.10,Wind Energy Development Managers
74,66,4,13-1199.04,Business Continuity Planners
74,66,4,29-1141.03,Critical Care Nurses
74,66,4,13-1075.00,Labor Relations Specialists
74,66,5,29-1161.00,Nurse Midwives
74,66,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
74,65,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
74,65,3,51-8011.00,Nuclear Power Reactor Operators
74,64,4,11-9021.00,Construction Managers
74,64,3,33-3021.00,Detectives and Criminal Investigators
74,63,4,11-9199.08,Loss Prevention Managers
74,60,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
74,60,3,13-1041.00,Compliance Officers
74,60,3,51-8021.00,Stationary Engineers and Boiler Operators
74,57,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
74,53,3,51-9162.00,Computer Numerically Controlled Tool Programmers
73,78,5,25-1066.00,"Psychology Teachers, Postsecondary"
73,73,4,29-1141.00,Registered Nurses
73,71,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
73,68,4,11-2022.00,Sales Managers
73,67,4,17-2051.00,Civil Engineers
73,67,5,29-1031.00,Dietitians and Nutritionists
73,66,3,33-1012.00,First-Line Supervisors of Police and Detectives
73,66,3,19-4051.02,Nuclear Monitoring Technicians
73,65,4,17-2112.00,Industrial Engineers
73,65,4,13-1081.00,Logisticians
73,64,4,15-1299.01,Web Administrators
73,62,5,19-3093.00,Historians
73,60,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
73,60,3,11-9199.09,Wind Energy Operations Managers
72,74,5,29-1223.00,Psychiatrists
72,68,5,29-9099.01,Midwives
72,68,4,17-2199.10,Wind Energy Engineers
72,67,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
72,65,5,29-1181.00,Audiologists
72,64,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
72,62,4,11-9161.00,Emergency Management Directors
72,61,4,11-3051.03,Biofuels Production Managers
72,59,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
72,52,2,47-2061.00,Construction Laborers
71,68,3,29-2012.00,Medical and Clinical Laboratory Technicians
71,66,5,29-9092.00,Genetic Counselors
71,65,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
71,63,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
71,63,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
71,61,4,11-3031.00,Financial Managers
71,60,3,13-1041.08,Customs Brokers
71,60,4,29-1128.00,Exercise Physiologists
71,59,4,15-1299.03,Document Management Specialists
71,59,5,29-1299.02,Orthoptists
71,57,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
71,56,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
71,55,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
71,52,4,15-1231.00,Computer Network Support Specialists
71,52,3,49-9081.00,Wind Turbine Service Technicians
70,66,4,17-2121.00,Marine Engineers and Naval Architects
70,66,5,29-1218.00,Obstetricians and Gynecologists
70,65,4,27-2012.03,Media Programming Directors
70,65,4,11-3131.00,Training and Development Managers
70,63,5,11-9041.00,Architectural and Engineering Managers
70,63,5,25-4012.00,Curators
70,60,5,17-1011.00,"Architects, Except Landscape and Naval"
70,60,3,33-3021.02,Police Identification and Records Officers
70,58,3,43-5061.00,"Production, Planning, and Expediting Clerks"
70,55,2,51-8013.03,Biomass Plant Technicians
70,55,3,35-1011.00,Chefs and Head Cooks
70,55,2,53-1042.01,Recycling Coordinators
70,54,3,19-4012.00,Agricultural Technicians
70,54,3,17-3027.01,Automotive Engineering Technicians
69,67,5,29-1051.00,Pharmacists
69,64,5,25-9021.00,Farm and Home Management Educators
69,63,4,17-1012.00,Landscape Architects
69,61,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
69,61,3,23-2011.00,Paralegals and Legal Assistants
69,61,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
69,60,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
69,60,3,13-1032.00,"Insurance Appraisers, Auto Damage"
69,60,4,41-9021.00,Real Estate Brokers
69,59,2,51-8099.01,Biofuels Processing Technicians
69,59,3,49-3052.00,Motorcycle Mechanics
69,58,3,47-4011.01,Energy Auditors
69,58,4,11-2021.00,Marketing Managers
69,57,3,51-8012.00,Power Distributors and Dispatchers
69,56,3,29-2031.00,Cardiovascular Technologists and Technicians
69,56,4,13-1041.01,Environmental Compliance Inspectors
69,56,2,53-4011.00,Locomotive Engineers
69,42,3,29-2051.00,Dietetic Technicians
68,69,5,29-1131.00,Veterinarians
68,66,4,15-1255.01,Video Game Designers
68,65,3,29-2053.00,Psychiatric Technicians
68,64,3,33-2021.00,Fire Inspectors and Investigators
68,64,5,29-1122.00,Occupational Therapists
68,63,2,47-5081.00,Helpers--Extraction Workers
68,62,3,33-3051.00,Police and Sheriff's Patrol Officers
68,61,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
68,61,3,11-3051.06,Hydroelectric Production Managers
68,61,4,27-3023.00,"News Analysts, Reporters, and Journalists"
68,61,5,29-1127.00,Speech-Language Pathologists
68,61,3,17-3031.00,Surveying and Mapping Technicians
68,61,2,43-3071.00,Tellers
68,61,3,49-9064.00,Watch and Clock Repairers
68,60,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
68,58,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
68,56,3,17-3022.00,Civil Engineering Technologists and Technicians
68,54,2,53-7073.00,Wellhead Pumpers
68,52,4,11-1021.00,General and Operations Managers
68,50,3,51-8013.04,Hydroelectric Plant Technicians
68,49,4,27-3043.00,Writers and Authors
68,48,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
68,47,4,19-4092.00,Forensic Science Technicians
68,46,2,53-5011.00,Sailors and Marine Oilers
67,65,5,25-1011.00,"Business Teachers, Postsecondary"
67,63,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
67,61,4,21-1094.00,Community Health Workers
67,61,4,17-2072.01,Radio Frequency Identification Device Specialists
67,61,5,19-3034.00,School Psychologists
67,60,3,49-3011.00,Aircraft Mechanics and Service Technicians
67,60,4,19-1032.00,Foresters
67,58,5,25-1081.00,"Education Teachers, Postsecondary"
67,58,3,19-4051.00,Nuclear Technicians
67,57,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
67,56,3,53-6041.00,Traffic Technicians
67,55,4,13-2071.00,Credit Counselors
67,55,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
67,52,2,51-9011.00,Chemical Equipment Operators and Tenders
67,52,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
67,50,2,11-9131.00,Postmasters and Mail Superintendents
67,49,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
67,45,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
66,67,3,11-3051.02,Geothermal Production Managers
66,62,5,29-1021.00,"Dentists, General"
66,61,5,19-3033.00,Clinical and Counseling Psychologists
66,60,3,45-4011.00,Forest and Conservation Workers
66,59,3,43-4061.00,"Eligibility Interviewers, Government Programs"
66,59,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
66,59,5,29-1081.00,Podiatrists
66,58,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
66,56,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
66,56,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
66,55,3,17-3024.01,Robotics Technicians
66,54,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
66,51,4,27-2022.00,Coaches and Scouts
66,49,3,29-2052.00,Pharmacy Technicians
66,45,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
65,62,3,29-1124.00,Radiation Therapists
65,62,4,53-6051.00,Transportation Inspectors
65,61,4,25-2058.00,"Special Education Teachers, Secondary School"
65,59,3,11-9071.00,Gambling Managers
65,59,3,49-9062.00,Medical Equipment Repairers
65,59,2,43-3051.00,Payroll and Timekeeping Clerks
65,59,3,11-9179.02,Spa Managers
65,58,4,27-1011.00,Art Directors
65,58,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
65,55,4,15-1244.00,Network and Computer Systems Administrators
65,52,3,27-4011.00,Audio and Video Technicians
65,52,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
65,51,4,27-4032.00,Film and Video Editors
65,42,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
64,65,5,25-1031.00,"Architecture Teachers, Postsecondary"
64,62,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
64,61,3,49-2091.00,Avionics Technicians
64,61,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
64,61,5,21-1023.00,Mental Health and Substance Abuse Social Workers
64,61,4,17-2199.11,Solar Energy Systems Engineers
64,61,3,15-1254.00,Web Developers
64,60,4,19-1031.00,Conservation Scientists
64,60,4,27-2012.05,Media Technical Directors/Managers
64,57,3,29-2032.00,Diagnostic Medical Sonographers
64,57,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
64,57,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
64,56,3,49-3023.00,Automotive Service Technicians and Mechanics
64,56,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
64,55,2,43-9021.00,Data Entry Keyers
64,55,3,17-3029.08,Photonics Technicians
64,54,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
64,52,4,27-3041.00,Editors
64,51,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
64,50,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
64,41,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
63,64,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
63,62,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
63,62,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
63,60,3,41-9022.00,Real Estate Sales Agents
63,57,3,13-1041.06,Coroners
63,55,3,31-2011.00,Occupational Therapy Assistants
63,55,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
63,53,3,11-3012.00,Administrative Services Managers
63,53,4,17-3025.00,Environmental Engineering Technologists and Technicians
63,51,3,41-3041.00,Travel Agents
63,50,3,49-9071.00,"Maintenance and Repair Workers, General"
63,47,4,39-9032.00,Recreation Workers
63,42,2,43-6013.00,Medical Secretaries and Administrative Assistants
63,33,3,33-3052.00,Transit and Railroad Police
62,62,3,29-1141.01,Acute Care Nurses
62,61,5,29-1011.00,Chiropractors
62,58,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
62,57,3,17-3011.00,Architectural and Civil Drafters
62,57,3,33-1011.00,First-Line Supervisors of Correctional Officers
62,57,3,47-1011.03,Solar Energy Installation Managers
62,56,3,53-2012.00,Commercial Pilots
62,53,4,11-9081.00,Lodging Managers
62,52,4,25-2021.00,"Elementary School Teachers, Except Special Education"
62,51,3,29-2035.00,Magnetic Resonance Imaging Technologists
62,51,2,33-3041.00,Parking Enforcement Workers
62,50,4,11-3051.00,Industrial Production Managers
62,50,4,11-9151.00,Social and Community Service Managers
62,49,2,49-9099.01,Geothermal Technicians
62,49,3,17-3026.00,Industrial Engineering Technologists and Technicians
62,49,5,29-1123.00,Physical Therapists
62,48,3,49-3051.00,Motorboat Mechanics and Service Technicians
62,47,2,49-3093.00,Tire Repairers and Changers
62,47,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
62,44,2,49-9052.00,Telecommunications Line Installers and Repairers
61,61,4,11-9121.01,Clinical Research Coordinators
61,57,4,27-3031.00,Public Relations Specialists
61,56,5,29-1213.00,Dermatologists
61,56,2,17-3029.01,Non-Destructive Testing Specialists
61,56,2,43-4151.00,Order Clerks
61,54,3,19-4071.00,Forest and Conservation Technicians
61,54,5,25-2051.00,"Special Education Teachers, Preschool"
61,53,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
61,52,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
61,52,4,11-9179.01,Fitness and Wellness Coordinators
61,47,3,51-7032.00,"Patternmakers, Wood"
61,43,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
61,42,2,51-9194.00,Etchers and Engravers
61,41,4,27-1021.00,Commercial and Industrial Designers
61,39,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
61,39,4,27-1014.00,Special Effects Artists and Animators
61,39,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
61,35,3,49-2098.00,Security and Fire Alarm Systems Installers
60,59,4,17-2199.05,Mechatronics Engineers
60,59,3,31-9097.00,Phlebotomists
60,58,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
60,58,4,13-1199.06,Online Merchants
60,56,5,29-1129.01,Art Therapists
60,55,2,43-5011.01,Freight Forwarders
60,55,4,13-1121.00,"Meeting, Convention, and Event Planners"
60,54,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
60,54,3,29-2081.00,"Opticians, Dispensing"
60,51,2,43-5031.00,Public Safety Telecommunicators
60,50,3,29-1292.00,Dental Hygienists
60,49,3,29-2056.00,Veterinary Technologists and Technicians
60,47,3,51-6092.00,Fabric and Apparel Patternmakers
60,47,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
60,46,3,29-2099.08,Patient Representatives
60,43,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
60,42,2,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
59,61,2,31-9093.00,Medical Equipment Preparers
59,58,5,25-4011.00,Archivists
59,56,5,25-1122.00,"Communications Teachers, Postsecondary"
59,53,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
59,52,3,53-2022.00,Airfield Operations Specialists
59,52,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
59,52,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
59,51,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
59,51,5,25-4022.00,Librarians and Media Collections Specialists
59,47,2,41-2022.00,Parts Salespersons
59,45,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
59,45,2,51-8013.00,Power Plant Operators
59,43,2,53-7064.00,"Packers and Packagers, Hand"
58,57,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
58,56,5,29-1023.00,Orthodontists
58,54,3,29-9093.00,Surgical Assistants
58,53,3,53-6051.01,Aviation Inspectors
58,53,3,13-1041.04,Government Property Inspectors and Investigators
58,52,2,33-3012.00,Correctional Officers and Jailers
58,52,2,51-5112.00,Printing Press Operators
58,51,3,27-4012.00,Broadcast Technicians
58,51,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
58,50,2,51-3092.00,Food Batchmakers
58,49,2,43-3021.00,Billing and Posting Clerks
58,49,4,13-1071.00,Human Resources Specialists
58,49,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
58,48,3,47-4011.00,Construction and Building Inspectors
58,48,5,29-2011.02,Cytotechnologists
58,47,2,43-4051.00,Customer Service Representatives
58,46,3,43-4011.00,Brokerage Clerks
58,46,4,27-3091.00,Interpreters and Translators
58,44,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
58,44,3,49-9041.00,Industrial Machinery Mechanics
58,39,3,31-9094.00,Medical Transcriptionists
57,63,5,29-1291.00,Acupuncturists
57,58,4,11-2011.00,Advertising and Promotions Managers
57,54,4,41-3021.00,Insurance Sales Agents
57,53,3,33-2011.00,Firefighters
57,53,3,17-3013.00,Mechanical Drafters
57,50,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
57,49,2,47-4099.03,Weatherization Installers and Technicians
57,48,4,27-1025.00,Interior Designers
57,48,5,25-9044.00,"Teaching Assistants, Postsecondary"
57,47,4,27-2012.00,Producers and Directors
57,45,3,47-2011.00,Boilermakers
57,43,2,49-9031.00,Home Appliance Repairers
57,28,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
56,54,2,51-7011.00,Cabinetmakers and Bench Carpenters
56,54,2,47-3016.00,Helpers--Roofers
56,50,3,47-4041.00,Hazardous Materials Removal Workers
56,47,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
56,47,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
56,47,2,33-9032.00,Security Guards
56,45,2,33-9011.00,Animal Control Workers
56,44,2,43-4031.00,"Court, Municipal, and License Clerks"
56,44,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
56,41,2,53-6031.00,Automotive and Watercraft Service Attendants
