Importance,Level,Job Zone,Code,Occupation
66,65,4,11-2022.00,Sales Managers
66,61,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
66,59,3,27-1012.00,Craft Artists
65,66,4,17-2081.00,Environmental Engineers
65,66,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
65,64,4,11-3021.00,Computer and Information Systems Managers
65,63,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
65,61,4,11-3061.00,Purchasing Managers
65,61,5,19-1023.00,Zoologists and Wildlife Biologists
65,60,4,11-9179.01,Fitness and Wellness Coordinators
65,60,3,29-2081.00,"Opticians, Dispensing"
65,59,4,21-1091.00,Health Education Specialists
65,58,5,29-1051.00,Pharmacists
65,57,3,35-2013.00,"Cooks, Private Household"
64,64,5,29-1229.05,Preventive Medicine Physicians
64,62,5,29-1021.00,"Dentists, General"
64,58,4,13-1081.00,Logisticians
64,49,2,35-3011.00,Bartenders
63,69,4,11-3111.00,Compensation and Benefits Managers
63,65,4,11-9199.10,Wind Energy Development Managers
63,63,5,29-1218.00,Obstetricians and Gynecologists
63,57,3,11-9179.02,Spa Managers
63,56,3,27-4021.00,Photographers
63,56,2,51-5112.00,Printing Press Operators
62,70,4,11-3051.04,Biomass Power Plant Managers
62,64,4,27-2012.03,Media Programming Directors
62,60,3,33-1012.00,First-Line Supervisors of Police and Detectives
62,53,2,11-9051.00,Food Service Managers
61,62,4,11-3051.03,Biofuels Production Managers
61,62,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
61,62,4,11-3131.00,Training and Development Managers
61,59,4,17-2051.00,Civil Engineers
61,59,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
61,56,4,21-1094.00,Community Health Workers
61,56,4,19-1032.00,Foresters
61,54,4,11-3051.00,Industrial Production Managers
61,48,3,39-1022.00,First-Line Supervisors of Personal Service Workers
60,66,5,29-1291.00,Acupuncturists
60,64,4,17-2021.00,Agricultural Engineers
60,64,5,29-1022.00,Oral and Maxillofacial Surgeons
60,60,5,19-2041.02,Environmental Restoration Planners
60,60,4,13-1161.00,Market Research Analysts and Marketing Specialists
60,59,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
60,58,5,29-1229.01,Allergists and Immunologists
60,58,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
60,58,5,29-1151.00,Nurse Anesthetists
60,56,4,17-2171.00,Petroleum Engineers
60,56,2,11-9131.00,Postmasters and Mail Superintendents
60,54,2,51-6051.00,"Sewers, Hand"
60,52,3,43-5061.00,"Production, Planning, and Expediting Clerks"
59,68,5,29-1024.00,Prosthodontists
59,62,3,49-9064.00,Watch and Clock Repairers
59,61,3,45-4011.00,Forest and Conservation Workers
59,58,5,29-1181.00,Audiologists
59,56,2,45-4023.00,Log Graders and Scalers
59,54,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
59,53,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
58,63,5,19-1021.00,Biochemists and Biophysicists
58,62,4,21-2021.00,"Directors, Religious Activities and Education"
58,62,5,29-1241.00,"Ophthalmologists, Except Pediatric"
58,61,5,29-1041.00,Optometrists
58,60,5,19-1011.00,Animal Scientists
58,60,4,17-1022.00,Surveyors
58,58,4,13-1199.05,Sustainability Specialists
58,58,4,17-2051.01,Transportation Engineers
58,55,3,47-1011.03,Solar Energy Installation Managers
58,54,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
58,52,2,47-4099.03,Weatherization Installers and Technicians
58,50,3,19-4012.00,Agricultural Technicians
58,49,1,47-2043.00,Floor Sanders and Finishers
57,63,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
57,61,5,29-1299.01,Naturopathic Physicians
57,59,5,29-2091.00,Orthotists and Prosthetists
57,54,5,25-9031.00,Instructional Coordinators
57,54,3,29-2099.01,Neurodiagnostic Technologists
57,53,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
57,53,4,19-1031.02,Range Managers
57,48,1,51-9123.00,"Painting, Coating, and Decorating Workers"
57,47,2,27-1023.00,Floral Designers
57,33,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
56,63,5,29-1217.00,Neurologists
56,59,5,19-3051.00,Urban and Regional Planners
56,58,4,11-9199.08,Loss Prevention Managers
56,57,5,25-4012.00,Curators
56,56,4,17-2199.11,Solar Energy Systems Engineers
56,55,5,19-1029.02,Molecular and Cellular Biologists
56,54,4,27-2032.00,Choreographers
56,53,3,49-9063.00,Musical Instrument Repairers and Tuners
56,51,3,31-9011.00,Massage Therapists
56,49,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
55,58,5,25-9021.00,Farm and Home Management Educators
55,57,4,13-2011.00,Accountants and Auditors
55,57,5,17-1011.00,"Architects, Except Landscape and Naval"
55,56,4,17-2111.02,Fire-Prevention and Protection Engineers
55,55,4,11-2021.00,Marketing Managers
55,54,2,41-2022.00,Parts Salespersons
55,53,5,29-1222.00,"Physicians, Pathologists"
55,53,4,19-3099.01,Transportation Planners
55,50,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
55,48,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
55,47,2,53-1041.00,Aircraft Cargo Handling Supervisors
55,47,1,45-4022.00,Logging Equipment Operators
55,46,1,45-2091.00,Agricultural Equipment Operators
55,42,2,53-7073.00,Wellhead Pumpers
55,39,2,33-9011.00,Animal Control Workers
54,64,5,13-1111.00,Management Analysts
54,62,5,19-1029.01,Bioinformatics Scientists
54,62,5,19-1029.03,Geneticists
54,62,4,17-1012.00,Landscape Architects
54,60,5,19-1013.00,Soil and Plant Scientists
54,59,4,11-9199.01,Regulatory Affairs Managers
54,58,5,25-4011.00,Archivists
54,57,4,19-1012.00,Food Scientists and Technologists
54,56,4,17-2131.00,Materials Engineers
54,55,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
54,55,5,29-1229.02,Hospitalists
54,54,5,11-9033.00,"Education Administrators, Postsecondary"
54,53,4,11-9081.00,Lodging Managers
54,52,5,25-1032.00,"Engineering Teachers, Postsecondary"
54,51,4,27-2022.00,Coaches and Scouts
54,50,4,19-1031.00,Conservation Scientists
54,49,5,29-1224.00,Radiologists
54,48,3,29-2051.00,Dietetic Technicians
54,47,3,31-9092.00,Medical Assistants
54,46,4,27-1025.00,Interior Designers
53,61,4,17-2141.02,Automotive Engineers
53,61,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
53,58,3,15-1241.01,Telecommunications Engineering Specialists
53,52,2,27-2021.00,Athletes and Sports Competitors
53,48,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
53,47,3,29-2099.08,Patient Representatives
52,59,2,47-2021.00,Brickmasons and Blockmasons
52,58,4,17-2031.00,Bioengineers and Biomedical Engineers
52,58,4,13-1151.00,Training and Development Specialists
52,57,5,19-3022.00,Survey Researchers
52,55,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
52,53,4,27-1011.00,Art Directors
52,52,5,29-9099.01,Midwives
52,51,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
52,51,4,27-2041.00,Music Directors and Composers
52,51,3,51-9195.05,"Potters, Manufacturing"
52,50,2,47-2061.00,Construction Laborers
52,48,2,39-4021.00,Funeral Attendants
52,48,3,51-8021.00,Stationary Engineers and Boiler Operators
52,47,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
52,46,2,47-3016.00,Helpers--Roofers
52,44,3,13-1032.00,"Insurance Appraisers, Auto Damage"
52,43,2,43-6013.00,Medical Secretaries and Administrative Assistants
51,57,5,19-1022.00,Microbiologists
51,57,2,49-9044.00,Millwrights
51,54,5,19-3032.00,Industrial-Organizational Psychologists
51,53,4,15-1299.03,Document Management Specialists
51,52,5,29-1081.00,Podiatrists
51,52,4,29-1125.00,Recreational Therapists
51,51,3,33-2011.00,Firefighters
51,51,3,49-9062.00,Medical Equipment Repairers
51,51,3,39-9041.00,Residential Advisors
51,49,3,51-9071.06,Gem and Diamond Workers
51,49,3,47-2022.00,Stonemasons
51,48,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
51,46,2,43-4151.00,Order Clerks
51,45,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
51,38,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
50,59,5,17-2199.09,Nanosystems Engineers
50,54,4,13-1081.01,Logistics Engineers
50,53,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
50,51,4,13-1051.00,Cost Estimators
50,51,5,19-3093.00,Historians
50,51,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
50,49,3,49-3052.00,Motorcycle Mechanics
50,49,4,13-1161.01,Search Marketing Strategists
50,48,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
50,47,4,27-3031.00,Public Relations Specialists
50,46,3,33-1011.00,First-Line Supervisors of Correctional Officers
50,45,5,19-1029.04,Biologists
50,45,4,15-1244.00,Network and Computer Systems Administrators
50,45,3,43-3061.00,Procurement Clerks
50,44,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
50,44,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
50,44,3,29-2052.00,Pharmacy Technicians
50,43,1,47-2161.00,Plasterers and Stucco Masons
50,43,2,47-2181.00,Roofers
50,42,2,35-2014.00,"Cooks, Restaurant"
50,42,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
50,40,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
50,39,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
49,56,5,19-3091.00,Anthropologists and Archeologists
49,56,4,19-5011.00,Occupational Health and Safety Specialists
49,53,3,19-5012.00,Occupational Health and Safety Technicians
49,52,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
49,52,4,17-2199.10,Wind Energy Engineers
49,50,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
49,50,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
49,49,4,17-1022.01,Geodetic Surveyors
49,49,2,51-4052.00,"Pourers and Casters, Metal"
49,47,4,13-1131.00,Fundraisers
49,45,3,49-9092.00,Commercial Divers
49,39,2,53-7051.00,Industrial Truck and Tractor Operators
49,37,2,41-2021.00,Counter and Rental Clerks
49,33,1,35-3023.00,Fast Food and Counter Workers
49,33,2,33-9099.02,Retail Loss Prevention Specialists
48,56,3,19-4071.00,Forest and Conservation Technicians
48,53,5,19-1041.00,Epidemiologists
48,53,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
48,53,5,19-2099.01,Remote Sensing Scientists and Technologists
48,50,4,17-2051.02,Water/Wastewater Engineers
48,49,4,13-1199.06,Online Merchants
48,48,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
48,48,4,13-1081.02,Logistics Analysts
48,47,3,47-4041.00,Hazardous Materials Removal Workers
48,46,3,33-2021.00,Fire Inspectors and Investigators
48,44,1,47-2051.00,Cement Masons and Concrete Finishers
48,41,2,35-3041.00,"Food Servers, Nonrestaurant"
48,36,3,29-2053.00,Psychiatric Technicians
47,54,2,53-7041.00,Hoist and Winch Operators
47,53,5,19-2043.00,Hydrologists
47,52,4,13-1199.04,Business Continuity Planners
47,51,5,29-1213.00,Dermatologists
47,48,3,13-1041.08,Customs Brokers
47,48,5,19-2012.00,Physicists
47,46,3,29-1141.01,Acute Care Nurses
47,44,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
47,44,3,29-2056.00,Veterinary Technologists and Technicians
47,42,3,31-9097.00,Phlebotomists
47,42,2,51-6093.00,Upholsterers
47,41,3,51-9162.00,Computer Numerically Controlled Tool Programmers
47,41,3,51-8013.04,Hydroelectric Plant Technicians
47,40,1,35-3023.01,Baristas
47,40,4,13-2031.00,Budget Analysts
47,39,2,47-2141.00,"Painters, Construction and Maintenance"
46,55,4,17-2061.00,Computer Hardware Engineers
46,51,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
46,50,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
46,50,2,43-9071.00,"Office Machine Operators, Except Computer"
46,47,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
46,46,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
46,46,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
46,46,4,27-2012.00,Producers and Directors
46,45,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
46,44,4,27-1024.00,Graphic Designers
46,44,3,31-2012.00,Occupational Therapy Aides
46,43,3,27-4011.00,Audio and Video Technicians
46,43,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
46,43,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
46,42,2,43-4121.00,"Library Assistants, Clerical"
46,40,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
46,40,3,33-9021.00,Private Detectives and Investigators
46,39,2,43-5031.00,Public Safety Telecommunicators
45,54,4,17-2199.08,Robotics Engineers
45,53,4,15-1211.01,Health Informatics Specialists
45,50,3,27-4014.00,Sound Engineering Technicians
45,48,3,29-2092.00,Hearing Aid Specialists
45,48,4,17-2072.01,Radio Frequency Identification Device Specialists
45,47,2,49-9099.01,Geothermal Technicians
45,47,2,47-4051.00,Highway Maintenance Workers
45,47,3,29-2033.00,Nuclear Medicine Technologists
45,47,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
45,46,5,19-2032.00,Materials Scientists
45,45,3,27-4012.00,Broadcast Technicians
45,44,3,31-9091.00,Dental Assistants
45,44,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
45,44,3,41-9022.00,Real Estate Sales Agents
45,43,2,35-2015.00,"Cooks, Short Order"
45,43,3,33-3051.04,Customs and Border Protection Officers
45,43,4,41-9021.00,Real Estate Brokers
45,42,2,13-1074.00,Farm Labor Contractors
45,42,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
45,41,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
45,41,2,49-3021.00,Automotive Body and Related Repairers
45,39,2,31-1121.00,Home Health Aides
45,39,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
45,39,3,51-4061.00,"Model Makers, Metal and Plastic"
45,38,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
45,38,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
45,37,4,21-1015.00,Rehabilitation Counselors
45,36,4,27-1021.00,Commercial and Industrial Designers
45,33,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
45,32,2,45-2021.00,Animal Breeders
45,32,2,41-2012.00,Gambling Change Persons and Booth Cashiers
45,Not available,5,25-4022.00,Librarians and Media Collections Specialists
44,58,5,11-9041.00,Architectural and Engineering Managers
44,52,5,19-2041.03,Industrial Ecologists
44,51,4,17-2041.00,Chemical Engineers
44,50,4,17-2112.02,Validation Engineers
44,49,4,15-1241.00,Computer Network Architects
44,48,4,17-2112.03,Manufacturing Engineers
44,48,4,17-2141.00,Mechanical Engineers
44,48,4,19-4099.03,Remote Sensing Technicians
44,47,4,13-2052.00,Personal Financial Advisors
44,47,3,17-3029.08,Photonics Technicians
44,46,4,29-2011.01,Cytogenetic Technologists
44,46,5,29-1031.00,Dietitians and Nutritionists
44,46,2,47-2132.00,"Insulation Workers, Mechanical"
44,46,4,15-1299.01,Web Administrators
44,45,5,27-1027.00,Set and Exhibit Designers
44,45,3,39-7012.00,Travel Guides
44,44,2,49-3091.00,Bicycle Repairers
44,43,2,51-3021.00,Butchers and Meat Cutters
44,43,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
44,43,3,29-2055.00,Surgical Technologists
44,42,4,11-3051.01,Quality Control Systems Managers
44,41,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
44,41,2,31-9093.00,Medical Equipment Preparers
44,39,3,29-1292.00,Dental Hygienists
44,39,3,49-9071.00,"Maintenance and Repair Workers, General"
44,39,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
44,37,2,49-9031.00,Home Appliance Repairers
44,37,3,25-4031.00,Library Technicians
44,36,2,51-9011.00,Chemical Equipment Operators and Tenders
44,34,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
44,33,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
44,33,2,37-2021.00,Pest Control Workers
44,32,2,51-7021.00,Furniture Finishers
43,52,4,15-1299.08,Computer Systems Engineers/Architects
43,50,4,11-9121.02,Water Resource Specialists
43,48,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
43,48,3,13-1041.06,Coroners
43,47,3,51-8012.00,Power Distributors and Dispatchers
43,46,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
43,46,5,29-1141.04,Clinical Nurse Specialists
43,46,4,17-2071.00,Electrical Engineers
43,45,4,11-9121.01,Clinical Research Coordinators
43,45,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
43,45,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
43,44,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
43,43,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
43,43,3,53-2012.00,Commercial Pilots
43,43,2,53-7062.04,Recycling and Reclamation Workers
43,42,5,25-1031.00,"Architecture Teachers, Postsecondary"
43,41,3,51-9082.00,Medical Appliance Technicians
43,41,3,49-3051.00,Motorboat Mechanics and Service Technicians
43,40,3,39-4011.00,Embalmers
43,38,3,49-3011.00,Aircraft Mechanics and Service Technicians
43,38,5,15-1221.00,Computer and Information Research Scientists
43,38,2,39-3092.00,Costume Attendants
43,38,2,51-9197.00,Tire Builders
43,34,1,51-6011.00,Laundry and Dry-Cleaning Workers
43,33,3,47-2111.00,Electricians
43,32,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
42,51,5,17-2141.01,Fuel Cell Engineers
42,51,4,19-4012.01,Precision Agriculture Technicians
42,45,5,29-1129.01,Art Therapists
42,44,2,39-2011.00,Animal Trainers
42,44,3,19-4013.00,Food Science Technicians
42,42,2,47-5043.00,"Roof Bolters, Mining"
42,42,3,49-9081.00,Wind Turbine Service Technicians
42,41,3,53-2022.00,Airfield Operations Specialists
42,40,3,15-1232.00,Computer User Support Specialists
42,40,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
42,39,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
42,39,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
42,38,3,29-9093.00,Surgical Assistants
42,37,1,35-9021.00,Dishwashers
42,37,1,35-2021.00,Food Preparation Workers
42,33,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
41,54,5,29-1229.06,Sports Medicine Physicians
41,49,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
41,46,5,29-1211.00,Anesthesiologists
41,46,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
41,45,5,29-1171.00,Nurse Practitioners
41,43,4,17-2121.00,Marine Engineers and Naval Architects
41,42,4,29-2011.00,Medical and Clinical Laboratory Technologists
41,41,3,49-2097.00,Audiovisual Equipment Installers and Repairers
41,41,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
41,39,5,23-1011.00,Lawyers
41,39,2,43-9022.00,Word Processors and Typists
41,38,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
41,38,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
41,37,2,35-2012.00,"Cooks, Institution and Cafeteria"
41,37,1,47-5011.00,"Derrick Operators, Oil and Gas"
41,37,4,13-1071.00,Human Resources Specialists
41,37,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
41,36,5,21-2011.00,Clergy
41,36,2,47-2231.00,Solar Photovoltaic Installers
41,34,3,51-4041.00,Machinists
41,32,3,25-2011.00,"Preschool Teachers, Except Special Education"
40,53,5,19-2011.00,Astronomers
40,50,4,17-2199.07,Photonics Engineers
40,47,4,29-1141.03,Critical Care Nurses
40,46,5,25-1042.00,"Biological Science Teachers, Postsecondary"
40,46,4,17-2112.00,Industrial Engineers
40,46,4,13-1075.00,Labor Relations Specialists
40,46,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
40,46,3,51-7032.00,"Patternmakers, Wood"
40,46,3,53-5031.00,Ship Engineers
40,44,3,17-3027.01,Automotive Engineering Technicians
40,44,5,17-2112.01,Human Factors Engineers and Ergonomists
40,43,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
40,43,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
40,43,2,47-2031.00,Carpenters
40,43,3,29-2035.00,Magnetic Resonance Imaging Technologists
40,42,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
40,42,3,13-1041.04,Government Property Inspectors and Investigators
40,42,3,33-3051.00,Police and Sheriff's Patrol Officers
40,41,2,51-8013.03,Biomass Plant Technicians
40,41,3,47-4011.01,Energy Auditors
40,40,2,47-4091.00,Segmental Pavers
40,39,2,39-6011.00,Baggage Porters and Bellhops
40,39,2,51-9081.00,Dental Laboratory Technicians
40,37,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
40,37,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
40,34,3,31-9099.02,Endoscopy Technicians
40,34,3,33-3052.00,Transit and Railroad Police
40,31,2,51-8099.01,Biofuels Processing Technicians
40,30,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
39,46,5,21-1022.00,Healthcare Social Workers
39,42,3,29-1124.00,Radiation Therapists
39,41,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
39,40,3,19-4031.00,Chemical Technicians
39,40,4,19-2031.00,Chemists
39,39,1,45-3031.00,Fishing and Hunting Workers
39,39,4,15-1212.00,Information Security Analysts
39,39,4,29-1129.02,Music Therapists
39,38,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
39,38,2,43-3071.00,Tellers
39,36,2,39-9011.01,Nannies
39,35,4,27-2012.04,Talent Directors
39,34,2,53-7064.00,"Packers and Packagers, Hand"
39,30,3,27-1026.00,Merchandise Displayers and Window Trimmers
39,24,1,37-2012.00,Maids and Housekeeping Cleaners
39,Not available,2,47-5013.00,"Service Unit Operators, Oil and Gas"
38,57,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
38,48,3,11-9171.00,Funeral Home Managers
38,45,5,29-1161.00,Nurse Midwives
38,44,5,29-1141.02,Advanced Practice Psychiatric Nurses
38,44,4,11-2011.00,Advertising and Promotions Managers
38,43,5,29-1122.00,Occupational Therapists
38,43,4,41-9031.00,Sales Engineers
38,41,2,53-5011.00,Sailors and Marine Oilers
38,41,2,49-3093.00,Tire Repairers and Changers
38,40,3,53-6051.01,Aviation Inspectors
38,40,3,49-2091.00,Avionics Technicians
38,40,2,17-3029.01,Non-Destructive Testing Specialists
38,40,5,29-1071.00,Physician Assistants
38,40,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
38,39,2,51-2022.00,Electrical and Electronic Equipment Assemblers
38,39,2,51-3093.00,Food Cooking Machine Operators and Tenders
38,38,5,25-1081.00,"Education Teachers, Postsecondary"
38,36,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
38,35,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
38,34,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
38,33,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
38,33,2,35-3031.00,Waiters and Waitresses
37,45,5,25-1052.00,"Chemistry Teachers, Postsecondary"
37,43,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
37,42,2,51-4192.00,"Layout Workers, Metal and Plastic"
37,39,4,33-3031.00,Fish and Game Wardens
37,39,3,17-3026.00,Industrial Engineering Technologists and Technicians
37,39,3,29-1126.00,Respiratory Therapists
37,38,5,25-1021.00,"Computer Science Teachers, Postsecondary"
37,37,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
37,36,5,29-9091.00,Athletic Trainers
37,36,4,19-4092.00,Forensic Science Technicians
37,36,2,53-4011.00,Locomotive Engineers
37,36,2,33-3041.00,Parking Enforcement Workers
37,35,4,17-2011.00,Aerospace Engineers
37,35,2,39-2021.00,Animal Caretakers
37,34,4,15-1231.00,Computer Network Support Specialists
37,33,2,43-5011.01,Freight Forwarders
37,33,3,19-4051.02,Nuclear Monitoring Technicians
37,29,2,43-4051.00,Customer Service Representatives
37,29,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
37,27,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
36,44,5,17-2199.06,Microsystems Engineers
36,42,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
36,42,4,27-2012.05,Media Technical Directors/Managers
36,40,5,25-1054.00,"Physics Teachers, Postsecondary"
36,40,2,37-3013.00,Tree Trimmers and Pruners
36,39,4,13-2023.00,Appraisers and Assessors of Real Estate
36,39,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
36,38,3,49-9041.00,Industrial Machinery Mechanics
36,38,5,25-1066.00,"Psychology Teachers, Postsecondary"
36,36,3,13-2082.00,Tax Preparers
